,IIR(g),IIR(g).1,IIR(g).2,IIR(g).3,IIR(g).4,IIR(g).5,IIR(g).6,IIR(g).7,IIR(g).8,IIR(g).9,IIR(g).10,IIR(g).11,IIR(g).12,IIR(g).13,IIR(g).14,IIR(g).15,IIR(g).16,IIR(g).17,IIR(g).18,IIR(g).19,IIR(g).20,IIR(g).21,IIR(g).22,IIR(g).23,IIR(g).24,IIR(g).25,IIR(g).26,IIR(g).27,IIR(g).28,IIR(g).29
17,5.4994907379,7.671204567,-2.6772050858,7.3788762093,0.762834847,2.9769833088,8.3246984482,-0.4225078225,3.336263895,0.7090842724,3.9416656494,7.5835061073,7.490149498,9.2243146896,5.4910035133,-0.2763438523,-1.8652876616,0.0621907823,10.0796098709,4.4197630882,8.2850933075,9.141330719,5.0666565895,2.5988428593,1.3870965242,0.9288017154,3.4484801292,8.5236701965,3.0797696114,1.1221153736
18,6.7621588707,5.8323674202,0.2875662148,7.1138954163,1.0042412281,0.3554617167,8.4982099533,2.4979426861,2.7666957378,3.8162474632,3.3636105061,6.0549135208,8.4472875595,11.8910999298,3.6040740013,6.7093510628,1.0457328558,3.6210477352,13.0811576843,8.430314064,7.0412845612,8.2568035126,8.7367868423,3.6427366734,4.5206632614,2.4149591923,0.8486472368,6.0935764313,3.1938717365,-0.9854748845
19,8.191737175,3.3975584507,4.9035186768,6.1548709869,2.3659236431,-1.7879621983,7.3015508652,5.6333956718,2.357436657,7.1016364098,2.6478786469,2.4526789188,7.6438574791,11.4620380402,3.1240901947,13.7808580399,5.6796021461,8.4840650558,13.066069603,10.8057146072,4.5489530563,5.6918611526,10.3181867599,4.2113618851,6.8121376038,3.6691405773,-0.1047190428,3.1853847504,3.4956297874,-1.4975203276
20,8.5227270126,2.1933557987,9.7052412033,4.792245388,4.0529389381,-1.0920331478,5.8766880035,9.1064405441,2.9713253975,9.6854381561,2.499828577,-1.2249951363,6.5594153404,9.1941385269,4.3367795944,17.0832214355,10.6444625854,12.8171195984,11.414888382000001,11.1970567703,2.277282238,2.3480067253,9.5949106216,4.8309082985,8.1766490936,4.6847443581,1.1475762129,0.5761221647,3.48148489,-0.1678996086
21,7.2374272346,2.6393916607,13.7506828308,4.291516304,6.2906622887,2.7223751545,4.3999605179,12.1645679474,5.2288513184,10.6359758377,3.0882565975,-2.6300554276,5.9417543411,6.7084083557,6.6112799644,15.1349973679,14.1476831436,14.9680871964,9.2742929459,9.6816663742,1.2720513344,-0.2282511741,7.6928930283,5.6513123512,8.8970956802,7.1855626106,3.757781744,-0.3282084763,3.8586821556,2.9958431721
22,5.2118778229,4.7366089821,16.1892642975,4.5932741165,8.8725776672,7.3675603867,3.2976009846,13.4008321762,7.8739480972,10.0013408661,4.6705994606,-0.6846599579,5.4938325882,4.3895874023,9.1583051682,9.7080698013,14.7106494904,15.1717739105,6.4952917099,7.3930211067,1.852935195,0.1178273931,6.3010349274,6.5943059921,9.4270582199,10.602971077,6.4585146904,1.5653222799,4.6687135696,7.1412420273
23,3.8483092785,7.7070379257,16.0911922455,5.2929749489,11.4620380402,12.1136465073,3.3438076973,12.2645254135,9.7552194595,8.3869361877,7.7126960754,4.5178346634,4.6479678154,2.52434659,10.0136003494,3.533349514,11.6883563995,13.6007471085,3.4154751301,5.3457827568,4.0623688698,3.284399271,6.6056218147,7.7164678574,8.8084545135,12.9246206284,8.6349439621,6.2199373245,5.4495120049,11.0075149536
24,4.2462525368,10.2361459732,12.7237625122,6.4528570175,13.5234212875,16.5523166656,4.5159482956,9.4166851044,11.5082445145,6.5575289726,11.0782394409,10.9188737869,4.8771147728,2.2027857304,8.4472875595,-0.3564982712,6.9196386337,10.5511064529,1.4106713533,3.9360074997,6.9583015442,7.6815772057,7.8343420029,8.9715919495,6.6584296227,13.5686845779,10.421916008,11.6044301987,6.7574439049,13.6554403305
25,6.1492128372,11.7722826004,7.2921209335,7.960703373,14.3013906479,18.1912384033,6.6414556503,6.8564581871,12.9604539871,5.3523836136,13.2169485092,15.3047361374,7.7447576523,4.0444517136,6.6556005478,-0.4715434611,2.6761684418,7.174246788,1.9132868052,4.2717132568,9.5911388397,12.1089315414,9.2469463348,10.0343456268,4.0284209251,12.4012594223,11.8241472244,15.1915769577,8.5425300598,14.0420675278
26,8.6849222183,12.3682546616,3.5210905075,9.1224708557,13.2791862488,16.3156242371,10.0334024429,5.9766454697,12.9755420685,5.9747591019,13.5253076553,15.8177242279,11.9156179428,7.1997075081,6.4387121201,1.9594935179,0.8995689154,4.4763426781,6.1039495468,6.3048071861,11.2413768768,15.1500844955,10.3955125809,10.8226881027,2.5403773785,10.3464765549,12.4710407257,15.9752044678,9.8514051437,11.6430921555
27,11.0593795776,12.4917869568,3.2787411213,9.7476758957,11.3422775269,12.6332359314,13.5224781036,6.7234959602,11.3752822876,8.4670906067,11.9957723618,12.6313495636,15.2113790512,10.9726238251,7.4015083313,5.7324099541,3.0618526936,3.8615112305,12.8633260727,8.7905378342,11.6487503052,16.1619167328,11.1433057785,11.2498645782,3.7257201672,8.7509317398,12.2984733582,14.2721576691,10.6227741241,7.9720191956
28,12.4682121277,12.6869859695,5.5994477272,10.3568496704,9.7542772293,9.2563762665,15.24061203,9.1215286255,9.1686782837,11.3762254715,9.8994979858,8.1804208755,17.0851078033,15.1076498032,8.825428009,9.4855232239,8.2511453629,5.9342107773,19.1049995422,11.0603227615,11.0838975906,15.4659872055,12.1230764389,11.9637098312,7.9097819328,8.4020242691,11.1772537231,11.2074298859,10.2955551147,5.6022768021
29,12.7737417221,13.4357233047,9.6137704849,11.3224744797,9.26957798,7.2817482948,14.3353385925,12.2862138748,7.6617746353,13.5366230011,8.6538038254,4.9195494652,16.3693752289,17.3199119568,10.1720228195,12.6360645294,13.7836875916,9.2186565399,22.106546402,13.5111627579,10.1475048065,13.3932886124,13.2565546036,12.8340930939,13.0481529236,9.821228981,9.5430459976,8.2766065598,8.7169837952,5.8267092705
30,12.4304924011,14.1071338654,14.1571130753,11.6430921555,9.7165565491,6.6367406845,11.7336196899,14.6295528412,7.1459569931,14.3636283875,8.8480596542,3.9586393833,13.4838151932,15.9686031342,10.9198169708,15.1915769577,17.2246704102,11.9184465408,19.6302471161,15.5640592575,9.3931102753,11.0018568039,14.3013906479,13.4394950867,17.1265983582,11.6242322922,8.2700052261,6.1746740341,6.9498143196,8.3463878632
31,12.0448074341,13.4847583771,16.7305412292,11.2423200607,11.1753673553,7.6353707314,9.1290721893,15.2821035385,7.906952858,13.2508964539,10.3511915207,5.1892457008,10.3002700806,12.1230764389,10.6765241623,16.1458854675,17.9045677185,12.9019889832,12.621919632000001,15.841299057,8.9338722229,8.7094402313,14.8954763412,13.4649553299,18.6580200195,12.6313495636,8.3482732773,5.5240082741,6.545270443,11.9731397629
32,12.3041305542,11.6025438309,16.07421875,11.2630662918,13.2046899796,10.314414978,8.0021953583,14.168428421,10.4747238159,10.158821106,12.0240621567,7.4496006966,7.6815772057,7.9456152916,9.8759231567,15.0124082565,16.392950058,11.7553091049,5.2948608398,14.3240222931,9.1884803772,6.5386691093,14.2523555756,12.2616958618,17.1171684265,12.8727560043,9.5147562027,6.6150517464,8.4180555344,15.0105218887
