,IIR(g),IIR(g).1,IIR(g).2,IIR(g).3,IIR(g).4,IIR(g).5,IIR(g).6,IIR(g).7,IIR(g).8,IIR(g).9,IIR(g).10,IIR(g).11,IIR(g).12,IIR(g).13,IIR(g).14,IIR(g).15,IIR(g).16,IIR(g).17,IIR(g).18,IIR(g).19,IIR(g).20,IIR(g).21,IIR(g).22,IIR(g).23,IIR(g).24,IIR(g).25,IIR(g).26,IIR(g).27,IIR(g).28,IIR(g).29
69,36.9815559387,24.1483287811,17.7774467468,27.1984367371,25.0079212189,14.6200065613,5.4864821434,29.4496173859,28.0524291992,15.5897321701,5.6152806282,12.0804271698,15.920129776,12.3473587036,31.5757331848,20.4448928833,28.9437561035,33.6719818115,28.3212280273,26.0719127655,30.9494724274,28.8746891022,27.124704361,14.6377401352,15.3620004654,31.179069519,11.1256351471,23.1842021942,21.4902172089,26.5731086731
70,34.8125076294,21.2680854797,9.589381218,26.7989730835,15.5094661713,8.5944566727,4.0762267113,11.941362381,21.883146286,8.1193933487,-2.6343846321,5.2699503899,7.9140620232,5.1560845375,22.8342056274,7.0264692307,24.421792984,30.3866767883,24.7615222931,24.6149902344,20.1312942505,27.2199020386,19.4294338226,10.2595090866,8.1576595306,20.3188934326,4.1723594666,16.02186203,17.965045929,16.1021270752
71,27.5895004272,18.5427742004,6.4104743004,25.5641841888,10.7140388489,9.5389814377,10.7159051895,2.4877066612,16.6835899353,5.9774112701,-1.6730591059,4.0631604195,4.6418223381,3.481698513,14.1757440567,2.6155722141,21.3950176239,24.7531223297,18.9049053192,24.1772613525,10.8456373215,24.8613891602,14.2448101044,6.851937294,7.5145983696,7.5332651138,1.9855774641,11.8050966263,16.9747867584,5.9718112946
72,16.7358551025,15.8305301666,10.6589727402,24.586057663,12.0710945129,16.4763908386,21.2568855286,2.5866391659,12.6329565048,8.401257515,8.8921871185,8.8912534714,8.767121315,7.5724649429,9.9272451401,5.8560791016,20.4383583069,18.2366428375,13.4496164322,24.6056575775,7.9187283516,20.3543586731,12.8914880753,11.3935003281,13.1584186554,3.1587677002,7.3960661888,12.1140270233,18.2161102295,0.6257219315
73,8.0857934952,14.5668067932,18.10131073,22.9882049561,14.6573400497,25.6836490631,33.5310516357,9.632314682,11.3589668274,16.5603904724,21.399684906,16.9103870392,17.7429141998,16.9607868195,9.9757785797,13.385216713,19.458366394,13.0744190216,10.4079084396,24.4208583832,10.5637731552,13.7342805862,16.6546573639,23.3298015594,18.5521068573,8.6971225739,20.3832931519,17.6187820435,17.7009143829,4.9059534073
74,5.7356801033,16.137594223,26.1783123016,18.9478378296,18.3029098511,34.1713142395,43.0173721313,23.0880699158,16.1935939789,29.3329524994,34.046245575,26.5656414032,29.8061485291,28.8821563721,16.2215938568,24.2771263123,18.13397789,11.2479009628,10.2203092575,22.902338028,17.9967784882,11.2684345245,21.6246166229,32.5893249512,25.114320755,19.7458305359,31.7465324402,24.6681900024,18.9245052338,17.8017139435
75,11.234834671,21.2998180389,34.6547737122,17.09425354,23.2570018768,37.6507492065,44.4574928284,33.8885154724,24.8539218903,40.2145957947,44.45936203,40.1343307495,40.1483306885,40.017665863,26.1941776276,34.6575737,17.7447814941,12.8102884293,16.0115947723,21.2316856384,26.8447055817,15.5990657806,22.8099384308,37.8710136414,33.0541229248,30.2569446564,39.3755378723,28.5433578491,25.0489883423,34.4970436096
76,21.8570137024,27.8536319733,36.9199562073,19.8568973541,29.0828208923,35.1373062134,36.4019622803,36.7948913574,31.1006717682,43.3281707764,48.9803886414,48.1179962158,43.4532356262,45.0949554443,33.867980957,41.9393806458,18.2338428497,17.4031829834,26.588973999,20.0426292419,32.2122612,23.1804695129,22.3554096222,38.3432769775,36.7640914917,37.2662200928,42.639377594,30.3222770691,30.146812439,44.9876251221
77,31.7278652191,32.4446601868,32.1226615906,21.1028862,34.1470451355,27.9002971649,21.6740818024,36.0594291687,32.7069244385,36.9936904907,42.8801727295,41.5996513367,36.7967567444,41.4755172729,35.7784996033,41.7620506287,21.3791503906,25.4232501984,37.1336898804,20.7304897308,35.0757064819,31.2313365936,24.4852581024,32.1506614685,34.3831787109,38.1500778198,37.3576850891,30.9158725739,31.3032035828,44.8382911682
78,36.7752914429,31.7259998322,24.4143257141,24.2425937653,34.5250434875,18.3962421417,8.9491205215,31.0820045471,32.4735946655,24.0223293304,25.7284488678,26.2651100159,21.2214183807,26.8064403534,32.9542541504,31.9751968384,26.8941726685,33.636516571,42.8913726807,20.9078216553,33.757850647,36.3179626465,30.1440124512,21.9531459808,27.8405647278,32.4614601135,26.6039085388,28.3398933411,27.2245693207,37.1028900146
79,33.3033180237,27.8144321442,16.742389679,28.8504219055,29.1397533417,9.214184761,2.1358428001,22.8902053833,28.8541564941,10.359375,8.1427268982,10.0523109436,6.7894043922,8.3331251144,29.2060203552,17.9967784882,29.3665523529,35.5321006775,38.3162117004,21.1196861267,30.1496124268,34.2413101196,31.2994689941,12.7664222717,18.2571773529,24.2136611938,14.6200065613,23.2644691467,20.4551582336,23.1786022186
80,24.9500541687,22.2602100372,10.6552391052,27.0789699554,22.4972743988,5.8075461388,3.6823635101,15.738130569500001,20.0407619476,1.8269120455,-3.8757076263,-1.1410634518,-0.3132036626,-1.3967946768,21.4528846741,7.5621981621,27.2665691376,31.2836036682,24.965921402,21.9895458221,23.2803344727,26.1223125458,24.8520565033,7.2831339836,8.2360591888,16.1198616028,4.9834194183,17.1157188416,16.6089229584,8.9285869598
81,18.8554382324,14.9074707031,8.2295255661,23.560333252,14.640540123,10.186709404,12.2978925705,10.1960430145,12.83735466,2.5437061787,-6.587952137,-2.4887857437,2.9730360508,-0.8283994198,10.6916389465,2.3197081089,24.0363292694,23.0544700623,11.316034317,21.1290206909,10.5675067902,18.0247783661,18.9786376953,6.5056734085,6.1416764259,10.3164424896,2.291708231,12.274559021,16.5575904846,0.8618533611
