,IIR(g),IIR(g).1,IIR(g).2,IIR(g).3,IIR(g).4,IIR(g).5,IIR(g).6,IIR(g).7,IIR(g).8,IIR(g).9,IIR(g).10,IIR(g).11,IIR(g).12,IIR(g).13,IIR(g).14,IIR(g).15,IIR(g).16,IIR(g).17,IIR(g).18,IIR(g).19,IIR(g).20,IIR(g).21,IIR(g).22,IIR(g).23,IIR(g).24,IIR(g).25,IIR(g).26,IIR(g).27,IIR(g).28,IIR(g).29
18,9.7487335205,6.0065145493,4.9542851448,4.9226603508,3.0414886475,9.8867311478,6.4808802605,4.7166228294,7.9480605125,13.7707805634,10.4703445435,3.9729707241,3.7860991955,6.1052207947,5.6749377251,5.0299916267,13.3232479095,7.7544808388,7.2724485397,1.5896418095,8.7338781357,8.8766670227,3.0922794342,1.5148932934,4.56808424,8.0601835251,5.7027287483,6.0553884506,6.464589119,7.7832303047
19,8.9562072754,10.8153381348,5.1756558418,6.6428356171,3.1219871044,10.4090127945,11.5474901199,9.4094905853,12.493347168,7.5235266685,11.8407344818,6.3227586746,5.5628147125,6.9887871742,3.3213164806,4.1885914803,14.1991472244,12.4473485947,7.4344034195,6.4090065956,8.1933889389,5.8819336891,8.1445150375,6.7693333626,11.5254497528,8.5977973938,5.1967387199,6.6505022049,9.9068555832,6.7262091637
20,8.9332075119,12.0343141556,8.024725914,8.1847639084,8.7904186249,12.1128959656,12.6025953293,12.8872146606,14.2221469879,6.4569225311,8.38601017,7.2571153641,7.2254910469,8.9006252289,3.4478142262,6.303592205,13.171833992,12.0573139191,12.5834283829,7.4890275002,6.7884993553,8.8737926483,11.2628707886,11.7401123047,17.8024120331,12.6687192917,3.7180588245,6.6169610023,12.2595186234,8.0620994568
21,9.5666542053,10.5863008499,9.1325368881,9.0625801086,13.9365692139,13.6826162338,12.3294754028,15.3261260986,12.2183113098,10.167517662,9.4832801819,11.3088703156,8.1128902435,9.1382875443,6.9590792656,11.2849121094,14.0927743912,7.5321516991,12.1435623169,8.3591775894,5.5934810638,16.1541099548,13.739156723,11.3404941559,17.0587596893,12.5163469315,8.3093452454,7.3366556168,8.9427909851,11.3040790558
22,6.8622899055,7.5158605576,13.3989543915,9.89727211,13.2638320923,12.7980909348,9.7190256119,16.557559967,7.2206993103,9.2446603775,10.7683811188,12.9427967072,8.7587947845,11.9662742615,8.3582191467,11.6193637848,12.4348897934,5.0232834816,9.6423606873,15.2532939911,8.4396753311,15.3385839462,12.7214260101,8.8412094116,11.5072412491,10.5508432388,10.9427938461,8.7942523956,7.6452326775,12.7818002701
23,5.3970265388,6.1425952911,13.7420310974,6.7760415077,13.5129938126,10.9610023499,7.0740771294,14.7310123444,7.089410305,10.4866361618,11.000292778,13.0961275101,11.0127506256,13.1967506409,7.4353618622,10.2767648697,8.5958814621,7.8033547401,10.0151453018,17.8809928894,10.4598035812,9.0443725586,14.6802215576,9.9710626602,7.8081464767,8.1905136108,10.0774354935,8.874751091,9.8455238342,9.3280334473
24,6.2901759148,8.8392934799,10.9619598389,8.2700538635,12.6754274368,7.1200761795,9.567612648,12.2259778976,11.1679983139,10.9293775558,10.5019693375,13.6806993484,14.5882234573,8.9974145889,12.007481575,9.3519916534,7.12870121,11.3836183548,11.4938249588,13.7669477463,11.2283716202,2.9667401314,18.304567337,13.8416957855,8.3198862076,6.6859598160000004,11.4171600342,9.1679954529,11.6212806702,4.6016249657
25,9.1076211929,10.6888408661,11.9796905518,14.4435176849,9.974896431,6.0362224579,11.7698192596,7.8713951111,11.9250669479,10.2710151672,9.2801179886,10.2815570831,15.5618715286,7.4468617439,17.1095485687,10.0381450653,7.5532345772,10.4885530472,15.7065763474,9.0213727951,13.3079147339,3.3558158875,14.3170204163,13.3797883987,9.489988327,10.2700567245,9.9806461334,10.0132284164,12.1608123779,5.9154748917
26,15.7640752792,11.5982809067,11.7420282364,14.5738487244,11.0836658478,9.3874492645,14.4071016312,5.7918519974,9.9480628967,16.0611534119,12.3093509674,9.1181631088,14.3841018677,10.7808389664,18.2882766724,13.3481636047,13.4852027893,10.0668945313,16.7530555725,4.6255831718,13.7008237839,12.1694364548,11.5494070053,11.3855352402,8.5671319962,11.5656986237,11.7774858475,14.239397049,10.3055143356,10.7530479431
27,21.0252227783,13.6720743179,12.0093984604,13.8426542282,13.0836687088,12.0276060104,15.8263664246,11.6049890518,12.5450963974,18.7329349518,16.1186523438,9.5014886856,11.5053243637,15.7573671341,15.5273714066,13.0204200745,19.0875110626,13.6806993484,12.6485939026,9.6251115799,14.4348926544,17.3117542267,11.0865411758,11.4813671112,9.5992364883,12.7674255371,16.225025177,17.1929225922,10.6476325989,14.2978544235
28,22.3774051666,15.2389192581,13.9787349701,14.7597618103,14.4981412888,13.5446186066,12.1339788437,16.2336502075,18.3572750092,15.0357561111,15.310792923,9.471780777,10.5067605972,18.3448181152,12.3122253418,10.8230047226,19.0041370392,19.1871757507,12.007481575,17.9959907532,14.4856834412,15.7669506073,10.7070484161,11.7401123047,17.0223426819,17.8896179199,15.2092113495,14.0017347336,15.8896150589,15.8378658295
29,20.5230674744,17.4037513733,12.6265525818,13.9260282516,16.1665668488,15.2379608154,12.8421735764,15.9404058456,20.7396450043,13.3625383377,13.8800287247,13.5906181335,14.3726024628,16.1244010925,12.4655561447,13.310790062,15.8119916916,22.1339931488,16.5824756622,15.2676687241,12.6457195282,15.6212863922,14.7712612152,16.3620643616,23.87525177,20.5316905975,14.5872650146,14.0419836044,18.1320705414,15.2015447617
30,15.5561208725,19.6586666107,13.7468233109,15.2868347168,14.8680515289,19.6950836182,16.2978572845,15.4305820465,19.135427475,15.3031263351,14.3841018677,16.8172626495,15.3366670609,14.053483963,13.8675708771,16.7530555725,13.6174507141,15.6040372849,19.0750522614,10.2786817551,14.3428945541,15.1565036774,16.6380577087,18.7338924408,22.2010765076,21.8560829163,13.9729852676,16.7032241821,16.2767734528,15.9260311127
31,13.8426542282,17.9787406921,16.8000144958,15.7525758743,11.9116506577,24.1799964905,15.7314929962,16.935136795,14.2374801636,19.3194236755,16.3678131104,17.4708347321,13.9394445419,15.8359489441,13.5206604004,18.9629306793,13.7314901352,7.6385245323,15.3960828781,10.0927686691,17.0031757355,15.3587083817,13.9375276566,13.9384860992,14.8920087814,17.8464927673,11.7286119461,17.185256958,14.9456748962,18.4818553925
32,15.8215742111,14.9753828049,16.8785953522,13.9480686188,12.0256900787,21.5513381958,15.7008266449,20.0343265533,10.9092531204,18.7837257385,17.1085910797,18.0467815399,14.2844371796,14.8038444519,11.8886508942,17.7295799255,13.171833992,10.6917152405,9.5196962357,14.9399251938,16.8028888702,15.8905735016,13.4871196747,12.1253547668,9.3414497375,8.6236724854,12.4588479996,15.9988622665,13.660574913,18.1665706635
33,13.3778715134,15.2360439301,13.5609102249,13.500535965,13.7420310974,13.3088731766,15.1114635468,19.0587615967,15.0194654465,13.1670427322,12.5613880157,15.7295761108,14.6696796417,11.9030256271,12.700343132,13.217833519,12.3112678528,14.289229393,8.5450906754,22.459821701,14.3735609055,14.7022628784,14.460767746,13.9595689774,12.1991443634,7.7132730484,13.4277038574,9.6797351837,13.5197019577,14.6811800003
