,IIR(g),IIR(g).1,IIR(g).2,IIR(g).3,IIR(g).4,IIR(g).5,IIR(g).6,IIR(g).7,IIR(g).8,IIR(g).9,IIR(g).10,IIR(g).11,IIR(g).12,IIR(g).13,IIR(g).14,IIR(g).15,IIR(g).16,IIR(g).17,IIR(g).18,IIR(g).19,IIR(g).20,IIR(g).21,IIR(g).22,IIR(g).23,IIR(g).24,IIR(g).25,IIR(g).26,IIR(g).27,IIR(g).28,IIR(g).29
218,4.2920498848,4.8031902313,0.4834445715,1.689283371,-4.0716323853,-0.0239302143,-2.3593604565,-0.8475905657,4.2459249496,0.6472353339,-9.1500873566,3.848685503,-1.4378020763,-2.0948476791,-0.5849605799,6.5286407471,-2.6266970634,1.343816638,3.6246497631,1.5311405659,-1.041503787,4.0378918648,2.1241760254,-2.0684905052,-0.4720014632,6.2132968903,1.9425001144,3.9541139603,-0.9492537975,0.3036512733
219,5.0375804901,0.9983499646,-0.7911109924,1.6007987261,-1.0151466131,-0.1425373107,-0.1312413961,1.9603853226,4.7250599861,-0.2394938916,-4.8924689293,3.9070477486,-2.2407531738,-1.5149908066,-3.0804162025,6.911760807,1.2148549557,-0.4023433328,0.8524444103,1.7156404257,-1.5545264482,1.3174594641,2.5618927479,-1.4895750284,0.0156054832,3.2500021458,1.2732172012,3.0786807537,-3.6753342152,-1.5940622091
220,4.5480909348,-3.9445536137,-2.0233068466,0.600169003,2.3227958679,0.07961566,1.5951507092,4.6422233582,4.0633077621,-1.0255012512,0.1615110338,2.9911372662,-1.2937791348,0.3591895103,-4.0622191429,5.0846467018,3.8430376053,-1.4923989773,-1.4556872845,0.7705490589,-1.5253454447,-1.1055139303,1.4737197161,-1.5432305336,-0.1943102479,-1.2062358856,0.7743143439,1.8624873161,-4.388859272,-3.1726660728
221,2.7125048637,-6.7666492462,-2.4977352619,-1.6270085573,4.723177433,0.8345592022,2.6221375465,4.6892895699,1.5349059105,-1.7437330484,4.0896649361,0.9766994715,-0.3063280582,1.6139771938,-2.7791917324,1.7297604084,4.8163685799,-2.3066461086,-2.9260387421,-0.87394768,-0.918190062,-1.6439524889,-0.1312413961,-1.2391822338,1.0058805943,-6.1914992332,0.4975644648,0.8392658234,-2.6483473778,-2.992872715
222,-0.3298611939,-5.5175094604,-1.6768989563,-3.7176940441,5.019695282,0.6255848408,3.1521041393,2.5600099564,-2.3546535969,-1.8679881096,6.0523300171,-1.1262230873,0.1784549057,1.3795870543,-0.4465856552,-2.1532099247,4.4351315498,-3.3562247753,-3.9050178528,-1.4895750284,0.3102405667,-1.0697435141,-1.0443277359,0.5060364008,2.7962827682,-9.1482048035,-0.2724403143,-0.9228966832,0.4693246782,-0.9153660536
223,-3.305393219,-1.1845853329,-0.1575985253,-3.8984286785,2.6597905159,-0.0841750875,2.4912931919,-0.6508533955,-5.830971241,-0.5115371346,6.5220518112,-2.7227122784,0.8317352533,1.2261508703,1.3522886038,-5.2228746414,3.3488411903,-2.6154010296,-4.491464138,-1.7343198061,1.2073243856,-0.3590423167,-0.9586670399,3.0692675114,3.5051014423,-7.8971819878,-1.3897944689,-2.6219904423,3.4335606098,1.5160793066
224,-4.9028234482,3.2217621803,1.0774213076,-1.864222765,-0.5341289639,-0.5736646652,1.3184008598,-3.3854057789,-5.9684047699,1.4897222519,5.6513252258,-3.0983014107,1.6544542313,0.9145719409,2.2051301003,-6.2696290016,0.9023346901,-0.2724403143,-3.5699057579,-1.7729141712,1.6130359173,-0.8570038676,-0.6376748681,4.6582260132,2.0789923668,-3.1067733765,-2.2718169689,-3.2743294239,4.6911725998,2.9920787811
225,-4.4989948273,5.7784042358,2.2427830696,1.1696712971,-2.6888244152,-1.1685827971,0.0316080265,-4.2128314972,-2.37348032,2.706856966,2.1034667492,-2.7867224216,2.5374181271,-0.1397133321,2.9553670883,-5.1682777405,-2.8827376366,1.6478649378,-0.1773663759,-1.5168734789,1.6393930912,-1.5244040489,-0.6546187401,3.5211040974,-1.1186925173,3.015611887,-1.5366413593,-2.5871613026,4.186621666,2.5072958469
226,-2.3009982109,6.1850571632,2.9186551571,3.7281956673,-3.3195130825,-0.8259400725,-0.9031288028,-3.8786606789,1.8737832308,3.0061986446,-2.4374904633,-2.585278511,2.4423441887,-1.4349781275,3.5822901726,-2.5400948524,-6.0945425034,2.9026527405,4.2289810181,-0.6790931821,0.8853908181,-0.4221111536,-0.8833609819,-0.2093714625,-3.2846839428,6.653837204,0.8251459599,-0.3628076315,2.2361938953,0.6462939978
227,0.6237021685,4.3617081642,2.6616733074,4.9039120674,-2.3264138699,0.7074801922,-1.1845853329,-2.7537760735,4.49725914,2.2192499638,-5.4789152145,-0.9323099256,0.9136306047,-2.3047633171,3.2481193542,0.8835081458,-7.1572995186,3.3460173607,6.2641282082,1.5085487366,-0.4832973778,1.2882784605,-0.4371723831,-3.4098803997,-3.1020667553,6.9277634621,2.6428468227,1.3786457777,-1.1459909678,-0.8475905657
