15m/min,20m/min,30m/min,40m/min,50m/min,60m/min,70m/min,80m/min,90m/min,100m/min,110m/min,120m/min,°
2.359859895,1.81181162,-1.382806514,-0.260146399,1.92575533,-1.359039114,-2.76411186,2.450036206,3.695028525,-2.794869672,6.480008535,-10.45006949,-0.353118875
0.828959739,2.396210036,2.986200781,1.798529838,3.803379905,-1.180084576,-3.412822064,4.756872058,-1.309407191,-1.700171204,2.536717311,-14.08648165,0.046033632
-0.911652767,1.67969284,3.418907264,2.041097123,2.807945283,-0.32026394,-3.10524395,2.672331297,-4.429926962,3.178437102,-2.109809328,-8.854158509,0.594081907
-1.867242043,-0.715222199,2.958239134,-0.141309401,-0.376187233,1.897094643,-0.216106806,-0.629939177,1.255374851,8.748397122,-5.174405805,-4.618668077,0.632529171
-1.918971089,-2.299249484,2.965928587,-1.099694841,-2.214665503,1.653828316,-0.139212278,0.607363689,4.858233027,7.641115913,-9.442751172,0.183744742,0.11104446
-1.768677238,-1.75190025,2.126380145,-0.912351808,-3.357597811,-0.778135904,0.165569671,1.783849973,3.586677144,1.21273334,-3.751157988,9.258697174,-0.504111767
-1.468089536,-0.792815769,0.731793017,-0.154591183,-2.4523395,-1.424049943,1.695770786,-1.48207036,-0.319564899,-1.844173684,2.629689786,12.37572174,-0.528578208
0.149491725,-0.492927108,-1.864445878,-0.214708724,-0.320962981,0.514391214,0.594081907,-5.444235695,-4.844458374,-2.155247004,2.876451318,11.39426794,-0.097968849
2.35077236,-0.831962074,-4.434121209,-2.05108987,0.021567191,0.064907743,1.010011401,-5.834300667,-2.502670464,-4.729815623,6.25561632,5.863454225,-0.015481991
3.019754757,-0.204223106,-4.058037061,-1.340864044,-0.039249391,-2.0329148,0.989040166,-0.722212611,0.199123647,-7.148498061,3.438480416,-3.210799166,-0.28461284
1.589516529,1.702062157,-1.616286264,1.132343606,0.390660927,-1.131850735,-1.194065399,4.180862136,-2.568380334,-6.399824971,-0.841748651,-9.491684054,-0.15249406
-0.01478295,2.445142918,0.772337404,2.124982063,1.336463626,1.147722511,-1.43453556,2.472405523,-3.284198489,-1.064742783,1.274248963,-12.58773738,0.236172829
-0.711027952,1.077119353,2.796061584,3.18333039,2.685613079,2.862470494,-0.633434383,-0.495024232,-0.575413966,5.1413447,-5.552587076,-10.63251924,0.369689692
-1.0871121,-0.834758239,3.530054809,1.672003387,2.894626388,2.469609358,0.798900969,1.613283929,4.288514476,7.027357769,-8.786351516,-4.849351662,0.300484617
-1.577839,-1.665918187,2.847091589,-2.066468776,0.641616706,-0.734096311,0.921932214,2.710778561,6.573680051,4.86033015,-1.040276342,2.995288316,0.147394601
-1.627470923,-0.627842053,1.501437342,-2.285967702,-2.019633017,-2.191597144,-1.345058291,1.054750036,2.180206315,2.930976529,0.214502553,11.06991284,0.118733913
-0.645318083,0.32075681,-1.020703189,-1.169598958,-2.239830985,-0.492927108,-0.909555644,-1.472283783,-2.204179885,2.720565137,2.627592662,11.40055931,0.180249536
0.882086868,-0.345429422,-3.443579875,-1.593916946,-1.953224106,0.462662167,-0.059521584,-4.929741396,-3.024854216,0.674471641,4.400361062,8.965798925,0.122229119
2.113098363,-0.629939177,-2.919299,-0.794912892,-1.658228734,-0.745980011,-0.808194675,-1.949728901,-1.29682445,-5.697288598,0.780725898,4.531780802,-0.301389828
1.887308066,-0.105658302,-0.836855362,0.222891047,0.094966513,-2.365658395,-0.997634831,3.578987691,-0.135717072,-10.82335748,6.307345366,-4.046153361,-0.482441491
0.483633402,0.749968087,0.552838478,1.516816248,2.076748222,-2.0329148,-2.068565899,1.914570672,-2.802559125,-7.867112381,5.036488524,-9.352574861,0.11663679
-0.404847921,1.265860469,1.430834184,3.570599197,3.733475789,2.277373037,-0.20632023,0.633228212,-4.149611454,0.756958499,-6.457146347,-12.15782707,0.333339551
-0.304185993,0.237570912,1.21273334,1.780354768,2.589145398,5.823608879,3.224573819,0.877892621,-0.860622762,5.734131609,-5.916787524,-9.905516425,-0.403449839
-0.557238896,-0.567724513,1.195956352,-1.400981584,-2.522243617,2.10540891,2.129875351,1.76986915,4.26125187,5.112684012,-3.792401417,-3.036038874,-0.810990839
-1.493255018,0.178152412,2.769498019,-1.66801531,-3.360393976,-2.348881407,-0.903963314,4.087889661,6.194100697,4.282223105,-3.598067973,1.869132996,-0.276923387
-1.950427942,0.431205315,2.000552735,-1.285639792,0.617849307,-2.071362064,-2.313929349,-0.938216332,2.017329723,4.374496539,1.555962553,9.569770494,0.41652545
-1.013013737,0.126423366,-1.702268327,-0.831263033,1.349046367,-1.217133757,-0.25455407,-7.69864346,0.094966513,3.50069508,0.989040166,13.85698997,0.454273673
0.615752183,-0.281117634,-4.329265034,-0.992741543,0.384369557,-0.487334779,2.0152326,-4.367013257,0.964573725,-1.407272955,4.775746169,9.518740489,-0.134318989
1.383299385,-0.867613174,-4.895488379,-1.47018666,-0.684464388,-1.317795685,-0.196533653,2.219352621,-0.846641939,-9.973323418,9.69350078,2.689108285,-0.324458187
0.968767972,-0.204223106,-2.810248577,-0.062317749,-2.019633017,-3.175148067,-2.313929349,4.763862469,-1.903592184,-9.758717779,0.761851787,-4.406858603,0.183045701
0.688452464,0.584295331,1.351842532,2.305334684,1.152615799,0.05721829,-0.986450172,2.807945283,-4.260758999,-2.248219479,-3.102447785,-8.200555018,0.663986024
0.862513715,-0.291603252,3.48881138,3.095251203,3.531452891,3.785204835,1.661517769,-0.518791631,-4.385188327,1.126751276,-2.152450839,-10.93380598,0.41023408
0.553537519,-0.606870818,4.148007201,1.720237227,0.548644231,2.467512235,3.439179457,1.212034299,2.746429661,4.740794111,-5.19537704,-11.9886591,-0.320962981
-0.854331392,0.309572152,4.216513235,-0.177659542,-0.413236415,0.568217384,0.579402042,3.513277821,5.077731953,5.996971088,-1.436632684,-3.935005815,-0.413236415
-2.373347848,0.840843439,2.09911754,-0.910953726,-0.273428182,0.402544627,-1.126258406,-1.216434716,2.043194246,4.392671609,0.250852694,4.229095976,0.121530078
-2.165732621,0.627635883,-1.0871121,-1.974195341,-1.630267087,0.855523303,1.438523637,-6.586468963,1.597905023,7.265031765,-0.632735342,10.32753112,0.310970234
-0.276923387,-0.950799073,-3.658884554,-2.906716259,-1.479973236,0.935213996,0.977855508,-4.790632204,0.413030245,2.992492152,5.718053662,12.84407932,-0.077696655
1.671304346,-2.058080282,-4.234894476,-2.84170543,-1.654034487,-1.749803127,-2.324414966,-0.429314362,1.178480323,-6.389339354,6.108118634,6.314335778,-0.180455706
2.235430567,-0.686561511,-2.310434143,-1.851863137,-0.239874206,-4.864031527,-4.603988212,1.175684158,0.605266566,-6.966048316,0.996729619,2.222847826,0.070500073
1.827889567,0.99742866,-0.758562752,0.898863856,3.999111432,-2.391522918,-1.854659302,1.762878738,-6.391436477,-6.50118594,-0.831263033,-2.50616567,0.004790203
1.035875925,0.94919482,-0.971071267,2.739439249,3.995616226,2.522736487,4.638035059,1.486757477,-6.382348942,-5.461711725,-4.922051944,-10.72758884,-0.342633257
0.057917332,0.018071985,-0.301389828,1.792937509,-0.161581595,2.875752277,4.610073412,2.640874444,-0.705435623,0.612956018,-4.57882273,-12.01662075,-0.464965461
-1.036082095,-0.394362304,2.719167055,1.773364356,-2.656459521,0.806590422,0.123627201,5.318202115,2.127079187,4.077404043,-1.976991506,-9.636385575,-0.260845441
-2.645274862,0.509497926,5.477583501,2.054378905,-2.971727087,-0.495024232,-1.015809901,0.777230693,5.524419259,6.431774694,-5.17720197,-1.098296759,0.101956925
-3.270217665,1.459494872,4.996643178,1.047060583,-1.107384294,-0.67397877,-0.274127223,-5.625287358,4.145211036,7.903955392,-1.537294612,9.260794298,0.382272433
-1.874931496,0.436098603,1.002321949,0.091471308,0.651403283,0.788415351,1.825093402,-6.326425648,-0.221000094,3.12950422,4.532479843,9.475399936,0.173958165
0.749269046,-1.205949099,-3.7819158,-2.351677572,-0.389469015,-0.833360157,0.718511235,-5.467304054,0.431904356,-2.324414966,4.2430768,9.968223959,-0.112648713
3.144184085,-1.45201159,-5.427458707,-3.945491433,-1.599509276,-3.136700803,-2.878055571,-0.636929589,0.062111579,-4.190155841,5.305619374,9.014032766,0.075393361
3.336420406,-0.863418927,-3.324043835,-1.354145826,0.33823284,-0.483140532,-0.772543575,3.3566926,-3.152079708,-5.293941845,1.123955112,1.336463626,0.361301198
1.708353527,-0.144105566,-1.363932402,0.651403283,2.925384199,1.84187039,2.203973715,0.262037352,-5.616199823,-6.042614935,-3.200313549,-5.727347368,0.15298693
0.892572485,0.048829796,-0.658599865,0.573809713,1.989368077,1.431533225,0.257843105,1.922959166,-4.986363731,-4.053842814,1.163800458,-11.73490716,-0.288807087
0.54794519,0.065606784,1.07502223,1.462990078,-0.963381814,0.473846826,-2.23703482,6.856791724,0.069801031,1.277045127,-2.035710964,-14.12422987,-0.113347754
-1.107384294,0.600373277,2.349374278,2.215158374,-2.4285721,-1.194065399,-2.234937697,4.942817008,4.082996372,5.496457612,-7.647613454,-8.41725778,0.346621334
-3.130409432,1.136537853,2.562581834,2.354267566,-1.616286264,0.005489244,0.442389974,-0.012685826,3.875381146,7.541852068,-3.691739489,0.882086868,0.480138197
-3.802887035,0.671675476,1.989368077,1.052652913,-0.139212278,1.863540666,2.481493058,-6.427087577,0.984845919,5.750908597,0.052325002,7.266429848,0.152287889
-2.258006055,-0.408343127,0.292795164,-1.922466295,-0.979459761,-0.28461284,-1.022800313,-8.186574194,0.752065211,0.27881434,5.095907024,10.04651657,-0.049035967
0.45217655,-1.029790725,-0.826369745,-2.382435383,-2.016836853,-3.358296853,-3.7581484,-2.100022752,1.98517383,-1.635859417,6.87217063,11.53128001,0.052325002
1.941134236,-0.444693268,-0.986450172,-0.52368492,1.167295664,-3.238760813,-0.41044025,0.228483376,-0.395061345,-3.351306441,0.261338311,8.405167909,-0.035055144
2.055077946,0.615752183,-1.282144586,-0.048336926,5.302124168,0.113141584,3.645396602,0.533265325,-4.161495154,-7.505009056,1.927153413,1.965600677,-0.381779563
2.333995372,0.439593809,-1.739317509,-0.276224346,4.821183845,2.795362542,3.431490005,4.317874205,-5.818921761,-6.257220573,4.036160614,-5.934263554,-0.661396029
2.450036206,-0.87739975,-2.036410005,0.076092402,-0.514597384,2.739439249,-0.332846681,5.560070359,-2.580963075,-1.767279156,-2.414591277,-14.75266788,-0.425819156
1.008613319,-1.036082095,-0.508306014,0.842940562,-5.786765867,1.567846253,-2.78787926,5.612498446,4.162687065,2.071854934,-3.264625336,-13.92360505,0.046033632
-1.909883554,0.26063927,2.981307493,1.960707389,-5.084229494,-0.420226827,-0.968974143,2.926782282,5.074236747,4.763862469,-4.531287931,-5.296038968,0.385068598
-4.104872819,1.137935935,5.258783616,1.713246816,-0.806097551,-0.810990839,0.271823929,-4.102775696,2.080942469,4.847747409,-4.277535987,1.773364356,0.375282022
-3.680554831,0.537459572,3.467141104,-0.309778322,0.008285409,-0.838952486,-1.710656821,-6.595556498,1.516816248,3.278399989,3.808273194,7.493618227,0.287202834
-1.256280063,-0.524383961,-1.391894049,-1.992370412,-1.509332965,-3.194022178,-2.947959687,-3.65608839,1.987270953,0.970865096,2.477298811,11.97796731,0.327747222
1.064536612,-0.501315602,-4.766165763,-1.64984024,-0.185348995,-2.333502501,-1.705064492,0.000595956,0.942903449,-0.597084242,-1.067538948,13.23903758,0.17675433
2.119389734,0.217997759,-3.772129224,-0.467761626,4.187852547,0.947796737,0.847134809,0.582198207,-3.472240563,-2.363561272,3.741864283,8.200348847,-0.309079281
2.697496779,0.251551735,-0.91934222,-0.495024232,6.277985637,2.122185898,1.724431474,-1.183579781,-7.107953673,-5.001043595,2.925384199,-0.650211371,-0.407644086
3.119717644,-0.348924628,0.600373277,-0.903264273,2.969423793,2.056476029,1.015603731,1.086206889,-4.055939937,-4.162194195,0.73389014,-8.668213559,0.016673903
2.687710203,-0.611764107,0.659092735,-0.356614081,-1.772871485,1.223218957,1.565749129,6.460435382,2.326305919,-0.772543575,-1.084315936,-14.32066044,0.109646378
0.431205315,0.072597196,0.568916425,1.85375409,-3.089865044,1.349745409,2.321412631,7.369887941,5.323095403,1.943930401,-6.384446065,-10.11802494,-0.205621188
-2.929784617,0.938010161,1.538486524,3.345507941,-1.538692694,2.496871964,1.597205982,1.274248963,2.552795257,5.172801552,-1.521216665,-4.715834799,-0.007792538
-4.645930683,0.496216143,1.803423126,0.777230693,-2.250316603,0.615053142,-1.296125409,-5.946846295,-0.116143919,4.255659541,3.475529598,-1.882620949,0.584295331
-3.340820823,-0.703338499,0.772337404,-2.203480844,-4.402664356,-2.813743783,-4.790632204,-5.881136425,1.744004627,0.324951057,-1.700171204,5.929164095,0.744375758
-0.75157234,-1.324786097,-0.147600772,-1.408671037,-2.060876446,-4.510316696,-4.270545576,-2.26080222,3.005074893,0.069801031,-2.330706337,9.901116007,0.49411902
0.986943043,-1.505837759,-1.002528119,0.548644231,3.643998519,-3.753255112,-1.205949099,-2.327211131,-0.27832147,0.395554215,-0.560734101,10.96855187,-0.131522825
1.776160521,0.106151172,-1.5421879,0.52417779,7.072096403,-0.594288077,0.530469161,-2.852191047,-5.033199489,0.053723085,1.0931973,9.390116914,-0.766951246
2.176012068,2.098418499,-1.663122022,-0.968974143,4.609374371,2.46471607,1.687382292,0.514391214,-4.06362939,-2.669042262,5.319600197,-0.135717072,-0.845243856
2.8897331,1.537787483,-2.059478364,-1.519818583,-1.598111194,3.595065638,2.139661928,6.218567138,0.085179937,-6.05799384,0.211706388,-6.786394736,-0.423022991
2.707982396,0.545149025,-0.87110838,0.491322855,-4.046153361,3.588774267,3.193116967,7.244759572,1.388192673,-3.050718739,-3.365986305,-10.58568348,-0.107755425
0.006188285,0.460565044,2.26688742,2.643670609,-0.855030433,2.433259218,3.969751703,1.215529504,1.477669942,2.972219958,1.829287649,-11.42523192,0.000595956
-3.25483876,0.443788056,4.364010922,1.449708296,-0.042744596,0.180249536,1.871230119,-3.190526972,0.280212423,5.186083334,0.183045701,-5.810533267,0.093568431
-4.487947379,0.309572152,3.49440371,-0.862719886,-3.17724519,-1.539391735,-1.263969516,-2.508262793,0.900261938,1.62586667,-3.426103846,-2.65016815,0.141802272
-3.110836279,-1.284241709,0.282309546,-0.56562739,-3.846926628,-2.046196582,-3.544241803,-1.245095404,3.915226492,-0.185348995,-1.895902731,3.811069358,0.208910224
-0.239175164,-3.317752465,-2.655061438,0.292795164,-0.732698229,-2.451640459,-4.113261313,-1.756094497,1.075721271,3.591570432,-1.720443398,12.32678886,0.173259124
1.405668702,-2.857084336,-2.65016815,-0.699144252,3.976742115,-2.335599625,-2.431368265,-4.794826451,-3.521173444,3.107833944,1.514020083,12.58333697,0.232677623
2.066961646,-0.740387681,-0.910953726,-2.0210311,5.5845368,-0.532772455,-0.945905784,-5.437944325,-5.184891422,-1.63166517,3.383256164,8.219922,0.268328723
3.371372464,1.207840052,-0.415333539,-2.339793872,2.155040833,1.202247722,0.770240281,0.90725235,-3.803586076,-5.867854643,0.016673903,-2.425076894,-0.019676238
3.637707149,2.250110432,-1.421253778,-0.521587796,0.266231599,1.563652006,3.232263272,7.976655674,0.749269046,-7.476348369,1.927153413,-9.764310109,-0.237777082
1.509126795,2.152244669,-1.433137478,2.305334684,1.176383199,2.56048471,4.059228973,8.075220478,2.684214997,-1.812716832,3.21898149,-7.611263314,-0.18255283
-1.521915706,2.229139197,0.056519249,2.286460573,-0.532772455,2.370345513,3.06938668,1.917366836,1.639148452,3.906837998,-0.598482324,-9.665745304,-0.095172684
-3.516979197,1.597905023,2.273877832,0.18863803,-4.306895716,0.977156466,0.870203168,-1.886116154,1.599303105,1.968396842,-1.024897436,-8.219429129,0.083781855
-3.290489859,-0.952896196,3.684542907,-0.327254352,-6.451554017,0.220094882,-2.402707577,-1.599509276,0.391359968,0.656995612,-2.462126076,-1.364631444,0.142501313
-1.423350902,-3.092661209,2.583553069,0.199822689,-4.085299666,-2.707489526,-4.251671464,-3.055612027,-0.405546962,2.352170442,-3.442880834,5.574051182,0.157181177
-0.26643777,-2.921396123,0.743676717,0.777929734,2.642971568,-3.966462668,-2.868268994,-5.298835133,-0.035055144,3.451762198,0.1949294,14.15198534,0.266930641
0.506701761,-0.755067546,-0.353118875,-0.072104325,6.370958113,-1.842775602,-0.545355196,-5.858767108,-1.538692694,1.325278968,-0.926332632,12.70217396,0.097762678
1.806219291,1.191063064,-2.425775935,-3.064000521,3.718096883,-1.581334205,0.868805086,-0.968974143,-2.443251965,-3.923821157,-1.208046222,5.03369236,-0.28461284
3.079872297,0.6737726,-4.388683533,-2.139169057,1.462990078,1.168693746,1.488854601,7.383868764,0.543051902,-8.224322417,2.795362542,1.576933788,-0.54815136
2.999482563,-0.132221866,-4.041260073,2.116593569,1.470679531,4.428322709,1.325278968,6.129089869,1.987270953,-5.634374893,2.027815341,-3.908442251,-0.476849161
0.684957259,0.900261938,-1.688986545,2.359160854,0.543051902,2.26688742,1.802025044,-0.663493153,-0.945905784,1.311997186,2.51854224,-8.743710005,-0.195135571
-2.240530026,2.783478843,1.791539426,0.168365836,-1.44641926,1.371415685,2.687710203,-0.469159708,-0.846641939,2.072553975,1.543379812,-11.61187591,0.044635549
-3.381365211,3.203602584,3.191019843,-0.829864951,-4.875216185,0.211706388,1.839773267,1.678993798,1.946027524,-0.46985875,-4.27893407,-10.19491947,0.022965273
-2.508961834,0.441690932,1.67410051,-0.190941324,-5.419769255,-2.748732955,-1.686889422,1.695071745,3.035832704,3.151873538,-1.701569286,-1.205949099,0.025761438
-1.536595571,-2.929784617,1.565749129,1.395183084,-0.745980011,-0.842447692,-4.792030286,-1.733026139,2.313024137,7.208409431,-0.00919062,7.079086815,0.213104471
-1.1346469,-3.568009203,2.573766492,0.569615466,2.777187472,-0.680969182,-3.544241803,-7.200227107,-2.023128223,7.38177164,-2.403406618,8.670803553,0.075393361
0.445186138,-2.412494153,1.734218051,-1.984680959,2.821227066,-3.814071694,-0.681668223,-4.522899437,-5.010131131,2.384326336,1.342055956,8.027685679,0.015974862
2.889034059,-1.516323377,-0.376187233,-1.850465055,1.06313853,-3.629524825,-0.138513236,2.320014549,-1.575741876,-8.120864325,1.438523637,7.200719978,0.253648858
3.850215664,-1.03328593,-2.875958447,0.213104471,0.020169109,-2.363561272,-0.213310641,4.317874205,1.724431474,-9.72935805,0.680763012,1.878220531,0.468254497
2.69819582,0.431904356,-3.988831985,0.926126461,1.713246816,0.917737967,1.332968421,3.852312787,1.430834184,-2.353075654,2.563280875,-4.760573434,0.261338311
0.118733913,3.713203595,-2.232840573,-0.894176738,1.92575533,5.046974142,3.844623334,1.400775414,-0.515995467,0.113141584,-2.953552017,-8.35783928,-0.107755425
-2.046895623,5.42934966,-0.025967608,-2.850093924,-1.552673518,5.077032912,3.945285262,-0.035055144,-1.59601407,-0.03295802,-2.269889755,-12.00333897,-0.199329818
-2.469116488,2.573766492,0.971564137,-1.330378426,-3.082874633,2.376636883,-0.111250631,1.196655393,1.228112246,1.480466107,2.098418499,-9.114900864,-0.153892142
-2.035710964,-1.359039114,1.641245575,1.827190526,-0.852933309,-0.485936696,-3.431696175,-0.544656155,2.419278394,5.106392641,-2.26080222,-0.544656155,-0.156688307
-1.907087389,-2.941668317,1.579030911,3.481121927,0.514391214,-2.550205263,-2.875958447,-4.192952006,-1.420554737,10.10803219,-1.733026139,5.470593089,-0.197931736
-1.229716498,-2.50616567,1.201548681,2.696797738,-0.921439344,-3.44078371,-0.276923387,-5.120579635,-1.764482991,7.350314788,0.28440667,11.96538457,-0.216805847
0.780026857,-1.351349661,1.253277728,0.16487063,-2.004953153,-3.201711631,-0.51180122,-1.503041595,1.018399895,-3.082175591,-1.368825691,10.9266094,-0.255952152
3.01556051,-1.375117061,0.248056529,-0.363604492,-0.479645326,-2.391522918,-2.978018458,3.557317415,0.219395841,-8.026493767,2.713574726,3.598560843,-0.118241043
3.676154413,-1.579237082,-1.131151694,0.012479656,2.299742355,-1.948330818,-0.726406858,3.005773934,-1.762385868,-4.132834466,1.695770786,2.134768639,0.08098569
2.35077236,0.882086868,-1.503041595,-1.719744357,2.819129942,0.819872204,3.865594569,-0.028064732,-3.697331819,-1.972797259,-2.265695508,-3.059107233,0.17046296
0.118733913,3.947382386,-1.620480511,-3.078680386,-0.148998854,3.414013975,4.849145492,0.09286939,-2.566982251,-4.302002428,1.659420646,-9.555995841,0.41023408
-1.9616126,3.92571211,-1.217133757,-3.06959285,-1.85955259,2.275974955,1.9795815,1.953017936,4.163386107,-4.281031193,-0.562831225,-10.15856933,0.496216143
-3.259732048,1.43432939,-0.207019271,-1.275154174,-0.144105566,2.633884033,-2.304142772,2.178808233,5.989281635,0.69194767,-2.323016884,-7.867811422,-0.045540761
-2.975222293,-1.378612267,0.756958499,1.377707055,0.762550828,3.467141104,-2.304841814,-1.557566806,0.481536279,9.875950525,3.465743022,0.692646711,-0.518791631
-1.865144919,-2.629895956,1.610487764,1.606992558,0.480837238,1.234403616,0.651403283,-4.865429609,-2.550205263,13.11460825,2.26688742,7.133612026,-0.253155988
-0.413935456,-1.926660542,1.535690359,2.005446023,0.622742595,-1.998661782,-1.252784857,-3.97345308,-3.216391496,3.079872297,1.269355674,6.51915484,0.08098569
1.574137623,-2.056682199,0.064907743,3.532151933,0.633228212,-5.340078562,-4.23139927,-1.226221293,-1.9972637,-6.166345221,1.963503553,7.499210556,0.036247055
2.914199541,-2.148955633,-1.180783617,2.062068358,0.05721829,-5.636472016,-3.665175925,1.604895435,0.183744742,-6.736063772,-2.933978864,7.361499447,0.124326242
2.855480083,-0.028064732,-1.482769401,-0.295098458,-2.083944805,-1.306611027,1.158208129,2.556290463,0.032052808,-5.149939364,-0.976663596,4.475857508,0.098461719
1.62586667,2.232634403,-0.999731954,-1.63166517,-2.994096404,2.570970328,5.267871151,1.999853694,0.171162001,-4.104872819,1.646837905,-3.867198822,0.077490484
-0.411139292,3.163058196,0.426312027,-3.20101259,-0.474752038,2.783478843,2.793265419,1.977484377,1.174985117,-6.109722887,-3.916830745,-12.78207083,0.268328723
-1.692481751,2.08723384,1.73981038,-2.079051517,1.698566951,1.997057529,1.084808806,3.265817248,0.269726805,-4.071318843,-2.615216092,-10.38086442,0.072597196
-1.807823544,-0.756465628,1.592312694,1.072226065,1.424542813,3.730679624,1.91946396,2.176012068,-0.581705336,5.413271714,1.244889234,-5.506450359,-0.226592423
-1.648442158,-0.857826597,0.635325336,1.411261031,0.250852694,5.360843626,0.583596289,-3.138797926,0.486429567,10.47992209,0.172560083,-1.893106566,-0.297195581
-1.108083335,1.062439489,-0.146202689,0.155783095,0.415826409,2.769498019,-0.354516957,-6.583672798,1.20714101,8.586918613,3.478325763,3.486015216,-0.121037207
-0.050434049,-0.125930495,-0.235679959,-0.428615321,2.221449744,-2.4285721,-3.237362731,-4.346042022,1.119760865,2.867363783,3.44686891,8.152814048,0.09286939
1.023992225,-2.551603346,-0.180455706,-0.2482627,1.822297238,-5.231727181,-5.175104846,0.035548014,0.977855508,-3.138797926,-0.643220959,11.94161717,0.198424606
1.438523637,-3.040233121,-0.56562739,0.921932214,-0.629240136,-3.120622856,-0.694250964,2.433958259,-1.087811141,-3.972754038,1.712547774,9.618703375,0.077490484
1.48815556,-1.097597718,-1.361835279,1.157509088,-2.048293705,-0.609666983,1.261666222,0.061412537,-3.070990933,-5.529518718,0.468254497,1.395183084,-0.017579114
1.488854601,2.415783189,-1.591120782,0.228483376,-2.345386201,-1.389097885,0.92542742,-1.678500928,-0.423722033,-8.404675039,-4.606784377,-5.635073934,0.15298693
0.81148371,3.434286169,-0.892778656,-0.397857509,-1.156317176,-1.430341313,1.537787483,3.376964793,2.555591422,-6.066382334,-2.810947619,-10.52276978,0.13481186
-0.54185999,1.325278968,0.44029285,-0.938216332,-0.820777416,1.321084721,0.315863522,5.83619162,3.485316174,-1.419855696,-1.603703523,-10.34940757,-0.291603252
-1.700171204,-0.45238272,2.070456852,-1.345058291,-2.006351235,4.41084668,1.848161761,1.28473458,2.734545961,5.009225919,1.013506607,-6.678043356,-0.632735342
-1.786852309,-0.965478937,2.545804846,-0.982255925,0.097762678,4.617063824,1.887308066,-2.773898437,-1.534498447,10.0556041,5.104994559,-2.095129463,-0.209815435
-0.656502741,-1.361136238,1.581128035,0.025761438,3.251137383,0.431205315,-1.70995778,-5.060462095,-3.753255112,8.175882406,0.845037686,3.304264512,0.432603397
0.375282022,-2.586555404,0.14669556,1.39867829,2.840101177,-2.666945138,-1.211541428,-3.278606159,-1.833688067,3.791496206,-0.885089203,8.999352901,0.54794519
0.759754663,-2.973824211,-1.289134998,1.918065878,1.245588275,-1.549178312,-0.752271381,0.833153986,-1.531003241,-0.550248484,2.836605971,13.02652907,0.175356248
0.743676717,-0.218902971,-1.886116154,1.119760865,-1.166802793,-0.769048369,-1.737919427,-0.687260553,-1.16470567,-4.963295372,-0.604773695,8.891700562,-0.013384867
0.429807233,2.875752277,-1.759589703,-1.111578541,-1.798736008,-2.571176498,0.096364596,-1.305212944,1.430834184,-8.275352423,-3.361792058,-0.971770308,0.191434195
0.424913944,3.685241948,-1.01511086,-2.732655008,0.537459572,-2.358667983,0.394855174,2.717768973,3.597162761,-8.185176112,-4.396372986,-8.639552871,0.209609265
0.711520823,2.385724418,0.47035162,-1.423350902,-0.395061345,-0.169970089,0.770939322,5.665625575,3.902643751,-3.80009087,-5.016422501,-11.30150164,-0.201426941
-0.056026379,0.357106951,1.046361542,0.399049421,-2.655760479,1.421746649,1.357434861,6.359074413,0.373184898,1.527301865,1.83557902,-8.308906399,-0.545355196
-1.289834039,0.034149932,-0.291603252,1.477669942,-2.306938937,2.56048471,-0.33843901,0.728996852,-2.224452079,6.510766346,3.804078947,-6.368368119,-0.279020511
-1.90149506,0.065606784,-1.524711871,1.82998669,-1.191269234,-0.301389828,-0.34403134,-7.601476737,-0.657900824,9.485885554,0.522779708,-2.379639218,0.157880219
-1.307310068,-1.552673518,-0.114046796,0.579402042,1.085507847,-2.645973903,0.135510901,-5.821717926,-0.378983398,6.571582928,3.203602584,6.8903457,0.176055289
0.15298693,-3.138797926,2.484988264,0.914941803,2.751322949,1.360231026,0.101956925,0.269726805,-1.738618468,3.167252443,3.667066878,13.36766116,0.042538426
0.951291943,-3.278606159,2.852683918,1.386095549,2.196983303,2.393413871,-0.118241043,0.513692173,-3.849722793,-0.479645326,2.415783189,15.43612397,0.26063927
0.938709202,-1.291232121,0.503905596,-1.237405951,2.001950818,0.129219531,-1.363932402,-2.177616321,-5.426060625,-7.35751137,-0.400653674,8.702959446,0.496915185
1.049856748,1.997057529,-2.258006055,-2.707489526,1.202247722,-0.484538614,-0.004996373,-2.513156081,-0.616657395,-8.861847962,-8.427044356,-3.353403564,0.199123647
0.951990984,2.975016122,-2.885745023,-2.240530026,-1.200356769,-2.170625909,1.672003387,3.340614653,5.369931161,-6.559905398,-5.990885888,-8.050960208,-0.355915039
-0.260146399,1.712547774,-0.802602345,-1.819008202,-2.619410339,-0.666988359,0.245260364,9.141957299,6.651273621,-4.356527639,2.635282115,-11.13512984,-0.645318083
-1.322688974,1.467883366,0.809386586,-0.185348995,-2.47051457,1.924357248,-0.141309401,4.705842052,4.995245096,2.114496446,2.301839478,-12.18019638,-0.632735342
-1.289134998,0.439593809,0.370388733,0.555634643,-1.0871121,-0.770446452,-1.213638552,-2.842404471,0.493419979,5.412572672,1.710450651,-8.068436237,-0.317467775
-0.309778322,-2.014739729,-0.487334779,0.945699614,0.439593809,-2.803258166,-1.9972637,-2.433465388,-2.228646326,6.004660541,-0.131522825,-0.586598625,0.083781855
0.94360249,-2.327211131,-0.790718645,2.53042594,0.600373277,-2.543913893,0.367592569,0.816376998,-2.964037634,7.014775028,-1.105986212,10.87488035,0.426312027
