15m/min,20m/min,30m/min,40m/min,50m/min,60m/min,70m/min,80m/min,90m/min,100m/min,110m/min,120m/min
-2.537927559,0.690685364,3.367669067,-1.925770443,-0.750979034,3.519676621,4.489498568,-2.136242441,0.438944348,8.886024731,11.98532806,-4.531908997
-2.319889575,-0.328659406,4.803143113,-1.454615809,1.745796618,1.333106428,2.972862118,-5.294010215,-2.522107769,7.073626978,4.80383093,0.108792196
-1.251709799,-1.218694584,4.612617808,0.004244014,3.728085167,-1.086633723,0.133553607,-6.890433436,-4.659842956,3.499042111,-3.832399124,4.42071687
0.235350521,-1.678844146,2.690857155,1.534636804,4.246699173,-2.718823426,-2.951993384,-6.089126649,-4.968672782,-0.338288844,-11.41833264,6.850774275
1.674263652,-1.567417795,-0.570770985,2.516151641,3.054712339,-3.493305351,-5.271312255,-2.586762565,-3.471295207,-3.976152873,-15.30724987,6.914741255
2.503770935,-1.015788573,-3.684518472,2.417105995,1.058667451,-3.059292833,-5.502418761,2.205258364,-0.646430853,-6.377321965,-13.18671011,4.213683958
2.465253184,-0.207603617,-5.505170029,1.534636804,-1.06668703,-1.711859361,-3.295901876,5.58381539,2.415042544,-6.435786409,-5.177081328,-0.085172194
1.550456595,0.83994165,-5.519614186,0.496720975,-3.025589801,0.157627202,0.134241424,6.438084085,4.882242066,-3.872292509,5.351333249,-4.055251827
0.088157686,1.809763598,-3.965835619,-0.855527216,-4.274665445,2.049123908,3.754910029,4.847851217,5.515033692,0.862639611,13.27154582,-6.801705045
-1.292291001,2.3565781,-1.665087806,-2.257986047,-4.559421676,3.221851866,6.288139982,1.908121427,3.238359474,5.744076747,15.05849435,-7.155242974
-2.078465814,2.130286312,0.881210669,-3.033843605,-3.169343551,3.175080311,6.189782153,-1.091448442,-0.38024568,8.470583273,10.70530065,-4.457624762
-2.121110467,0.90390863,2.953603243,-2.828186327,0.235350521,2.029865033,3.184021932,-3.635683466,-3.509125141,8.1314895,2.612446018,0.178949528
-1.577047232,-0.689075506,4.302412349,-1.383082843,4.254952977,0.34952814,-1.452552358,-5.188774217,-5.30432747,4.905627844,-6.34430675,4.486059483
-0.627859794,-1.711171544,4.765313179,0.647352894,6.547446985,-1.20356261,-5.504482212,-5.119992518,-4.674287112,0.040010497,-13.8869078,6.665063689
0.576507745,-1.886564875,3.875965818,2.322187251,6.087297423,-2.092909971,-7.070641485,-3.657005793,-2.312323589,-4.656403871,-16.34998042,6.225548636
1.764367677,-1.493821377,1.659131678,3.195027004,3.536184228,-1.765509086,-5.726647098,-0.793623687,0.361908846,-7.69449149,-11.31859918,3.331214767
2.397159302,-0.872034824,-1.168483944,3.041643816,-0.087235645,-0.5673319,-2.257986047,2.399222753,2.625514541,-7.517722525,-1.140283448,-0.748227767
2.106900535,-0.102367618,-3.620551493,1.82283212,-3.584785009,0.511852949,1.555959131,4.675209154,3.693006501,-4.226518256,9.606169114,-3.562774866
0.866766512,0.778038121,-4.724497752,-0.178715304,-5.918548037,1.239563318,4.29071946,5.694553925,3.56094564,0.377728637,16.70650384,-4.384028345
-0.840395242,1.413581015,-4.002977736,-2.326767745,-6.552027479,1.5628373,5.436622556,5.069328286,2.423984165,3.875965818,16.94036162,-2.949242116
-2.095661239,1.544954059,-1.722176616,-3.364683574,-5.027137225,1.256758742,4.635315769,2.494829314,0.535926543,5.007424757,10.74519404,-0.305273629
-2.336397183,1.132263868,1.053852732,-2.7339554,-1.587364487,0.319264193,2.398534936,-1.121024572,-1.134780912,4.373945315,1.169405985,1.541514974
-1.726303518,0.291751514,3.032014379,-0.891293699,2.437052687,-0.879600811,-0.828702354,-4.452122226,-2.194019067,2.90408042,-8.482041937,1.875106211
-0.719339453,-0.613415638,3.5836436,1.031154772,5.546673273,-1.698790839,-4.035305134,-5.573951728,-2.195394701,0.978192864,-15.03487435,1.385380519
0.412807303,-1.18086465,2.806410408,2.088329476,6.621043402,-1.670590342,-5.675748641,-4.23683551,-1.352818896,-1.775826341,-16.28326217,0.227784534
1.320725722,-1.251709799,1.420459185,2.038118837,5.419427131,-0.901610954,-5.031264127,-1.768260354,-0.559765913,-4.85724643,-11.17897233,-0.461408084
1.623365195,-0.741349597,0.256672847,1.392946505,2.491390229,0.646665077,-2.123861735,0.863327427,0.144558679,-6.17097687,-1.37689249,0.42931491
1.338608964,0.350903774,-0.534316684,0.815180239,-1.321867131,1.930819387,2.035367569,3.002438248,1.102687738,-4.811162692,8.520793913,1.734791546
0.811053337,1.417707917,-1.343189458,0.475398648,-5.121368152,2.392344583,5.387099733,3.986016536,1.762992043,-2.189204348,14.57702246,1.778124016
0.233974887,1.730664645,-2.423062123,-0.267443695,-7.271484045,1.875794028,6.956698091,3.753534395,1.743733167,0.96306089,15.2187557,0.285561161
-0.369240608,1.066921255,-3.221617642,-1.434669117,-6.231504765,0.218155096,5.98068579,2.383402963,1.298027762,4.27008495,10.15779834,-1.831539517
-0.832829256,-0.158080794,-2.853635555,-2.084656167,-2.391422542,-2.014498834,1.888862551,0.471959563,1.132951685,6.439459718,0.96993906,-2.772473151
-1.032296181,-1.129278376,-1.223509303,-1.706356826,2.320811617,-3.84684328,-3.225056727,-1.426415313,0.886713205,6.552261704,-8.363049599,-2.205711956
-0.875473909,-1.464933064,0.738144736,-0.735847061,5.95798783,-4.436990253,-6.673771085,-3.31103385,0.058581556,4.173790573,-13.87796618,-0.94356779
-0.287390387,-1.213879865,1.719659573,0.251170312,7.121774167,-3.195480596,-7.159369876,-4.699736341,-1.062560128,-0.017766129,-14.10081888,0.740896004
0.645289443,-0.614103455,1.618550476,0.806926435,5.424929667,-0.305273629,-4.21413755,-4.337944607,-2.237351537,-4.46037603,-9.348691337,2.106212718
1.463791655,0.036571412,1.381941434,1.208611554,1.723098658,3.296823918,0.892215741,-1.9766689,-2.847445202,-7.422115964,-1.416785875,2.470067903
1.624053012,0.489154988,1.285647056,1.318662271,-2.486341286,6.135444611,5.263292675,1.448659681,-2.403803248,-7.706872196,6.969766613,1.782938735
1.01327153,0.627406202,1.086867947,0.665923953,-5.535433977,6.614165232,7.218756362,4.624310697,-0.745476499,-5.16745189,12.42553093,-0.235116296
-0.038400639,0.379792088,0.894967009,-0.202101081,-6.245261104,4.521825967,6.242056244,6.154703487,1.620613927,-0.564580632,12.22537619,-1.993176508
-1.114834219,0.069586628,0.614337679,-0.743413048,-4.762327686,0.308946938,2.96323268,4.720605075,3.477719784,4.743303035,6.751728629,-2.650041728
-1.78064106,-0.015702678,0.079903882,-0.669128813,-1.670590342,-4.229269524,-1.493821377,1.092370483,3.778983624,8.667986747,-0.308712714,-2.526922488
-1.625882238,0.055830288,-0.821136367,0.167256639,2.058753346,-7.18825819,-5.417817272,-2.989823318,2.40678874,9.496806213,-6.047169813,-1.642389846
-0.770925727,0.001492746,-1.981483619,0.749837625,4.894622772,-7.927661448,-7.061012048,-5.843575986,-0.057659514,6.262690754,-9.328056828,-0.268131512
0.281434259,-0.086547828,-2.530361573,0.375665186,5.744076747,-5.917172403,-5.849766338,-6.372507246,-2.578508762,0.068210994,-9.300544148,1.310408467
0.936923845,-0.05628388,-1.823285713,-0.46003245,4.432409759,-1.551598004,-2.385920006,-4.586934355,-4.093769578,-5.832570914,-6.28721794,3.237671657
1.062106536,0.204398757,-0.152578258,-1.23313874,1.621989561,3.644171495,1.827646839,-0.908489124,-4.31455883,-9.288163442,-1.190494087,3.835384616
0.851634539,0.617088947,1.534636804,-1.402341719,-1.465620881,7.751126707,5.142924703,3.463963445,-3.570340853,-9.475249662,4.602988371,2.165364979
0.380479905,0.850258905,2.056689895,-0.745476499,-3.791817922,8.55105786,6.652682984,6.209041029,-1.594242657,-6.044418545,8.143870205,-1.122400206
-0.135382834,0.579259013,1.387443969,0.115670366,-4.642647531,5.790160485,5.675982866,6.736596656,1.000203007,-0.448339561,7.36732483,-4.742380994
-0.540507037,-0.158768611,0.518043301,0.904596447,-3.929381318,1.282207971,2.32700197,5.255726689,3.095981358,4.972346091,3.492851758,-6.532080787
-0.869971373,-0.885103346,0.150061215,1.516065746,-2.149310963,-3.304843497,-2.09084652,1.696961612,4.222625578,8.308946282,-0.839707425,-4.759576418
-1.022666743,-1.12377584,0.091596771,1.560086032,0.095723673,-6.518324447,-6.099443904,-2.578508762,4.082310914,8.927981567,-3.747797635,0.069586628
-0.741349597,-0.836956157,0.037259229,1.154274012,2.474882621,-7.248098267,-7.609202184,-5.97701248,2.676412998,7.193307133,-4.825606849,4.981287712
0.159002836,-0.285326936,-0.290829472,0.562751405,3.96675766,-5.437763965,-5.497604042,-7.465448434,0.232599253,3.171641227,-4.258845654,6.801939269
1.344111499,0.189266783,-0.852088131,-0.262628976,4.14008754,-1.792333949,-1.055681958,-5.75140851,-2.807551817,-2.240790622,-1.878998889,5.197262245
2.05325081,0.302068768,-1.517894972,-0.844522144,3.344971107,1.867540224,3.624912619,-1.617628435,-4.95766771,-6.822339554,1.599979418,1.607545404
1.870291492,0.274556089,-1.975293266,-1.140283448,1.870291492,4.342993551,6.745538276,3.362166531,-5.177081328,-9.16779547,4.465424974,-2.362534228
0.883961937,0.282122076,-1.60043301,-1.231763106,-0.239931015,5.138797801,6.866594066,7.43816998,-3.631556564,-8.466909963,4.175854023,-5.215599079
-0.714524734,0.374977369,-0.458656816,-0.887166797,-2.566128056,4.06717894,4.127019018,8.172758519,-0.614103455,-4.821479947,1.107502457,-5.642733426
-2.199521603,0.553809785,1.214114089,-0.39400202,-4.342759326,1.742357533,-0.329347223,5.322444936,2.888948446,0.703753887,-1.594930474,-3.078551709
-2.716072158,0.751901076,2.904768237,0.328893631,-4.473444553,-0.69045114,-4.829045934,0.777350304,5.315566766,6.275071459,-3.018023814,1.031842589
-1.816407543,0.683807195,3.750783127,1.132951685,-3.293838425,-2.387983457,-7.081646557,-3.890863567,5.733759493,9.690082786,-2.844693934,3.878029269
0.088157686,0.281434259,3.166826508,1.234060782,-1.769635988,-3.26770138,-6.071243407,-6.778319267,3.945435334,9.329666686,-0.770925727,4.900813125
1.928068119,-0.267443695,1.307657199,0.315137291,0.2993175,-3.432089639,-2.733267583,-7.077519655,1.084804496,5.101655684,1.486489615,4.480556947
2.822918016,-0.642303951,-0.879600811,-0.879600811,2.945349439,-2.304757602,1.571091104,-4.855870796,-1.401653902,-1.31980368,2.971486484,2.76032667
2.505146569,-0.432519771,-2.451262619,-1.277159027,4.727483245,-0.412573078,5.133983082,-0.720715087,-2.982257331,-6.75493349,3.441953301,-0.03358592
1.43971806,0.054454654,-3.253257223,-0.61066437,4.832719243,0.975441596,6.482792188,3.391054844,-4.005041187,-9.314988305,1.85722297,-2.850884287
0.149373398,0.331644899,-3.295901876,0.374977369,3.283755395,1.716908305,5.429744386,5.678734134,-3.919064064,-9.028168622,-0.709710015,-5.085601669
-1.191181904,0.110855647,-2.584011297,1.155649646,0.660421417,2.034679752,2.54366432,5.95798783,-2.016562285,-6.071931224,-2.899031476,-5.96807086
-2.335021549,-0.424953784,-1.249646348,1.486489615,-1.779953243,1.992722916,-1.511704619,4.552777731,0.454764139,-1.002720051,-4.005729004,-4.527782095
-2.829561961,-0.823887635,0.648040711,1.090307032,-3.176909538,1.870979309,-5.248614294,2.020923412,2.238273579,4.61674471,-2.871518797,-0.809443478
-2.324704294,-0.781930799,2.734877442,0.187203332,-3.659757061,1.505060674,-7.090588178,-1.243455995,3.591209587,8.842004444,0.069586628,3.458460909
-0.918806379,-0.400192373,4.166224586,-1.027481462,-3.227120178,0.441695616,-6.149654544,-4.509898853,4.208869239,10.09933389,3.04301945,6.21798265
0.706505155,0.190642417,3.992206889,-1.704293375,-2.174760192,-1.126527108,-2.458828606,-6.435786409,3.642108044,8.139743303,4.666267533,6.268881106
1.959019883,0.820682774,2.102085816,-1.394087915,-0.404319274,-2.398988529,2.71011603,-6.40139556,1.855159519,3.428196962,3.76385165,3.939932798
2.472819171,1.051789281,-0.722090721,-0.47378879,1.752674788,-2.738770119,6.742099192,-4.181122335,-0.933938352,-2.815805621,0.943114198,0.482964635
2.29054767,0.635660006,-3.069610088,0.537302177,3.422694426,-2.234600269,7.810966785,-0.149139173,-3.687957557,-8.45865616,-2.029630808,-2.42374994
1.501621589,-0.19315946,-3.899805188,1.085492313,3.955752589,-1.164357042,5.699368643,4.15384388,-5.202530556,-11.05103837,-4.419794828,-3.9610209
0.236038338,-0.799126223,-3.072361356,0.958246171,3.201905174,0.391484976,1.32347699,6.515119587,-4.897827632,-9.321178658,-5.253429013,-4.416355743
-1.218006767,-0.832141439,-1.188430636,0.761530514,1.435591158,2.144730469,-3.487114998,6.312213576,-2.871518797,-3.440343443,-3.806949895,-3.553145428
-2.255922596,-0.433207588,0.901157362,0.584761549,-0.885103346,3.474968517,-6.725357359,4.063739855,0.121172902,4.580978227,-0.852088131,-1.825349164
-2.059894755,0.011122184,2.505834386,0.066147543,-3.255320674,3.717767912,-7.32513377,0.347464689,3.188836651,11.14000099,2.503083118,-0.039088456
-0.929123633,0.289688063,2.917148942,-0.934626169,-4.742380994,2.455623746,-4.635081544,-3.582033741,5.366465223,12.62155877,5.083084626,2.035367569
0.27661954,0.412807303,1.864788957,-2.116295748,-4.143980218,0.265614468,0.525609288,-5.598025322,5.116099841,8.851633882,5.58381539,4.138024089
0.937611662,0.526297105,0.214716011,-2.599143271,-1.4339813,-1.783392328,5.178003369,-5.219725981,2.248590834,1.750611337,3.269311238,5.073455188
1.10681464,0.663172685,-0.816321648,-1.736620773,1.718283939,-3.418333299,7.247644675,-3.025589801,-1.036423083,-5.982515016,-0.709710015,4.291407277
1.176284155,0.782165023,-0.883039895,0.192018051,3.525866973,-4.362706019,6.213167931,-0.282575668,-3.357117588,-10.65554361,-4.115779721,1.438342426
1.206548103,0.698939168,-0.465534986,2.20388273,3.80718412,-3.928693502,2.627577992,2.131661946,-4.363393836,-11.05172619,-5.653050681,-2.445760084
0.872956865,0.136304875,-0.171149317,3.202592991,2.793341885,-2.117671382,-2.248356609,3.823003911,-3.928693502,-7.942793421,-4.978990036,-5.624162368
-0.034273737,-0.817697282,-0.254375172,2.777522095,0.694124449,0.634972189,-6.577476708,4.162785501,-2.263488583,-1.950531855,-2.161691669,-6.306476816
-1.187742819,-1.649955833,-0.269507146,1.219616625,-1.351443262,3.419255341,-8.089298439,2.825669283,-0.05628388,4.594734567,1.815266134,-3.790442288
-1.882437973,-1.971854181,0.225721083,-0.862405386,-2.468458044,4.884993334,-5.884157188,0.868829963,1.977590942,9.434214868,4.937955242,0.617088947
-1.719425348,-1.508953351,0.846132003,-2.573006226,-2.758716811,4.480556947,-1.281973746,-1.284725014,3.151694534,11.22322684,6.011637554,4.206117971
-0.952509411,-0.269507146,0.72370058,-3.117757277,-2.326767745,2.322875068,3.884219622,-2.903158378,3.258306167,8.652166957,4.391828556,5.012239476
-0.07691839,0.977505047,-0.280512217,-2.312323589,-1.168483944,-0.382309131,7.779327204,-3.366747025,2.108963986,2.777522095,0.667987404,2.957730144
0.646665077,1.725162109,-1.530963495,-0.609288736,0.385294623,-2.286186543,8.467144188,-2.716072158,0.270429187,-3.557960147,-3.19685623,0.068210994
1.276017618,1.78637782,-2.194019067,1.155649646,1.870979309,-3.262886661,5.660850892,-0.829390171,-1.468372149,-9.041237145,-5.222477249,-2.277932739
1.788441271,1.307657199,-1.696039571,2.093144195,2.938471269,-3.412142946,0.687934097,1.541514974,-2.636973205,-11.90530707,-4.410853207,-3.257384125
1.679766188,0.487779354,-0.16358333,2.088329476,3.068468679,-2.420998672,-4.022236611,2.885509361,-2.773848785,-10.19470623,-1.213879865,-2.326767745
0.802111716,-0.321093419,1.826959022,1.476860177,1.826959022,-0.702144029,-7.019743029,3.233544755,-1.62313097,-3.86747779,2.159174626,-0.294956374
-0.424953784,-0.912616026,3.365605616,0.670738672,-0.36648934,0.937611662,-8.114747667,2.432237968,0.246355593,4.585792946,4.09675507,1.43283989
-1.315676778,-1.143034715,3.311955891,-0.107182337,-2.555810801,1.926004668,-6.847788783,0.535926543,2.048436091,11.0636533,4.365003694,2.866250486
-1.616940618,-1.010286038,1.610984489,-0.75648157,-3.771871229,2.292611121,-3.181724257,-1.472499051,2.736940892,12.27902591,3.17989503,3.338780754
-1.381019392,-0.657435925,-0.753042485,-1.09419971,-3.694835727,2.259595905,2.002352353,-2.382480921,1.892989453,8.184451407,1.220304442,2.47075572
-0.620293807,0.021439439,-2.599831088,-0.990339345,-2.318513941,1.661882946,7.392086242,-2.121110467,-0.123689945,1.227182612,-1.18086465,0.720949312
0.50703823,0.774599037,-3.214739472,-0.570083168,0.126675437,0.560687954,10.04774762,-1.42022496,-1.785455779,-5.67162174,-3.73748038,-1.96772728
1.545641876,1.331042977,-2.410681417,0.179637345,2.861435767,-0.892669333,8.068898154,-0.133319383,-1.775138524,-10.53861472,-4.7547617,-5.16745189
2.056689895,1.370248545,-0.826638903,1.016022798,4.508757444,-2.209838858,2.976301203,1.563525117,-0.46003245,-11.33097989,-3.793881373,-6.59054523
1.775372749,0.888088839,0.591639719,1.255383108,4.185483461,-2.814429987,-2.823371608,2.530595797,0.968563426,-7.537669218,-2.03375771,-4.867563685
0.73057875,0.10328966,1.355116571,0.624654934,2.293986755,-2.398988529,-7.335451024,2.141979201,2.241024847,-0.930499267,0.362596663,-0.534316684
-0.466222803,-0.725529806,1.657068227,-0.458656816,-0.12025086,-1.195996623,-9.059120387,0.31995201,2.821542382,6.094863409,3.326400048,5.208955134
-1.156791055,-1.388585379,1.96658587,-1.213192048,-2.20708759,0.216091645,-7.497775833,-1.804026837,2.342821761,11.13174718,5.451754529,9.159088074
-1.289539733,-1.636199493,2.206633998,-1.182928101,-3.727850942,1.710030135,-3.117757277,-2.866704078,0.621903666,11.74871902,5.823175701,8.358469104
-1.325306216,-1.378955941,1.684580907,-0.644367402,-4.263660373,3.060214875,2.361392819,-2.835064497,-1.995927776,8.214027538,3.986016536,3.320209695
-1.262027054,-0.885103346,0.057893739,0.296566233,-3.008394377,3.434387314,6.314964844,-1.699478656,-3.842028561,1.974151857,0.085406418,-3.456163233
-0.673943532,-0.371304059,-2.053016586,1.40326376,-0.014327044,2.648900319,6.878974771,0.256672847,-3.785627569,-5.242423941,-4.244401497,-9.253772593
0.367411382,0.135617058,-3.392196254,1.961083334,2.886884995,1.168718168,4.964780104,1.699025063,-2.334333732,-11.16796726,-6.308540267,-11.17897233
1.153586195,0.655606698,-3.150772492,1.485801798,4.171039305,-0.793623687,1.521568281,2.14679392,0.164505372,-13.62553734,-5.122743786,-8.162207039
1.209987188,1.465855106,-1.670590342,0.145934313,3.730836435,-2.898343659,-2.116295748,1.694210344,3.039580366,-11.07923887,-2.341899719,-1.084570272
0.663172685,2.292611121,0.177573894,-1.378955941,1.908809243,-4.59725161,-4.316622281,0.676241208,5.296307891,-3.295214059,0.245667776,6.916804706
-0.153953892,2.432925785,1.626116463,-2.10666631,-0.554951194,-5.070469695,-4.780898745,-0.261941159,5.744764564,6.819822511,2.794029702,11.69025458
-1.008222587,1.60616977,2.29054767,-1.73043042,-2.645227009,-3.608858604,-3.861975254,-0.907801307,3.419255341,14.12650233,4.962028836,10.82222954
-1.416098058,0.091596771,2.08076349,-0.631986696,-3.59372663,-0.706958747,-1.147161617,-0.956636313,-0.702831846,15.14653492,5.025307999,5.678046317
-1.051555057,-1.417473692,1.171469436,0.700314802,-2.946490848,2.357953734,2.524405444,-0.463471535,-4.728624654,9.886110626,2.762390121,-0.841770876
0.029693243,-2.321265209,0.017312537,1.67701492,-0.743413048,4.704097467,5.33069874,-0.308024897,-7.38428603,0.76703305,-0.05628388,-6.470865075
1.231997331,-2.375602751,-0.776428263,2.27679133,2.007854889,5.80735591,5.778467597,-0.379557863,-7.224024673,-8.400191716,-2.43062811,-9.593554183
1.921189949,-1.621067519,-0.892669333,2.406100923,3.668245089,5.171813017,3.358039629,-0.281200034,-3.896366103,-14.27208531,-4.245777131,-9.485566917
1.672200201,-0.369928425,-0.608600919,1.716908305,3.289257931,2.571864816,-0.952509411,-0.120938677,1.156337463,-15.28730318,-5.186710766,-5.873839933
0.566878307,0.848195454,-0.369240608,0.144558679,1.326916075,-1.204938244,-5.103484911,0.036571412,5.742013297,-10.9306704,-4.4672542,0.416934205
-0.700080578,1.549768778,-0.53981922,-1.645828931,-1.304671707,-4.447995325,-7.105720152,-0.030834652,8.033131671,-2.296503798,-1.89000396,6.691200735
-1.345940726,1.452786583,-0.750291217,-2.90728528,-3.681079387,-5.789926261,-6.124205315,-0.297707642,7.334309615,6.89066766,1.538075889,9.761615752
-1.264090505,0.721637129,-0.35961117,-3.084054245,-4.678414014,-4.843490091,-2.390734725,-0.285326936,3.608405011,13.21583265,4.572036606,8.952055162
-0.864468837,-0.039088456,0.564127039,-2.213277943,-3.681767204,-2.118359199,2.282293866,-0.111997056,-1.73043042,14.96563905,6.145761866,4.550026463
-0.392626386,-0.656748108,1.31659882,-0.506116188,-0.803253125,1.605481953,5.892645216,0.377728637,-6.14827891,11.81543727,5.665665611,-1.801275569
0.317888559,-1.124463657,1.126073515,1.701776331,2.840801257,4.99779532,7.377642085,1.13639077,-8.476539401,5.339640361,3.406186818,-7.523912878
1.151522744,-1.500699547,0.151436849,3.395181746,5.347894165,6.530939377,5.885079229,1.574530189,-7.950359408,-2.618402147,-0.16358333,-10.39692442
1.615799208,-1.524085325,-0.57627352,3.509359366,5.574873769,5.402231706,1.742357533,1.334482062,-4.507835402,-11.07717542,-4.296675588,-9.202874136
1.328979526,-0.98690026,-0.601034932,2.06012898,3.693694318,1.959019883,-2.928607606,0.333020533,0.674865574,-16.79431019,-6.803768496,-4.522967376
0.292439331,0.108104379,-0.110621422,-0.167710232,0.38598244,-2.504224527,-5.948811984,-1.182928101,5.746828015,-15.53422948,-6.642819321,1.247129305
-0.949070326,1.451410949,0.335083984,-2.196770335,-2.883211686,-5.894474442,-6.475679794,-2.244917524,8.627405545,-7.3182556,-4.742380994,6.217294833
-1.694663937,2.556045026,0.141119594,-3.057229383,-5.064279342,-6.585042695,-4.509898853,-2.390734725,8.332332059,4.460610255,-1.088009357,8.380479248
-1.76688472,2.775458644,-0.526750698,-2.566815873,-5.570512643,-4.68391655,-0.888542431,-1.028169279,4.720605075,15.15410091,3.883531805,6.898233647
-1.374141222,1.915687413,-1.058433226,-1.220758035,-3.808325529,-1.429854398,2.985930641,1.054540549,-1.122400206,19.95850254,7.890753555,3.395869563
-0.636801415,0.321327644,-1.090760625,0.344713421,-0.544633939,2.210073083,5.872010707,2.184623854,-5.814687672,16.59989221,9.419082894,-0.331410674
0.331644899,-1.530963495,-0.585215141,1.634370267,2.705989128,4.864358825,6.656809886,2.097271097,-7.329948488,6.876223503,7.664461767,-3.151460309
1.201045567,-2.866016261,-0.030834652,2.279542598,4.957214118,5.332762191,4.622935063,1.47617236,-6.109073341,-5.446017769,2.244463932,-4.966609331
1.498870321,-3.186538976,0.510477315,1.992722916,5.442812908,4.098130704,0.449261603,0.57306866,-2.544805729,-15.23365345,-4.533284631,-5.871088665
0.985071034,-2.297191615,1.202421201,0.943114198,4.026597738,1.923941217,-3.986470128,0.090221137,1.956956432,-19.05241335,-9.490381636,-4.328315169
0.177573894,-0.508867456,1.586223078,-0.25024827,1.161152182,-0.440085758,-6.979161826,0.026254158,5.752330551,-16.24887132,-11.07992669,-0.248184819
-0.2798244,1.271202899,1.176284155,-1.254461067,-2.156189133,-2.196770335,-6.737050248,0.324766729,7.139657408,-7.43449667,-9.110018844,4.432409759
-0.286014753,2.300177108,0.368099199,-1.876935438,-4.582807453,-3.121884179,-3.24706687,0.498096609,5.363713955,4.433097576,-3.575155572,7.19399495
-0.228925943,2.505146569,-0.208979251,-1.905135934,-5.047083918,-3.057229383,1.374375447,-0.673943532,2.121344692,14.27163172,4.241884454,6.845959556
-0.25712644,1.998225451,-0.27294623,-0.910552575,-3.08749333,-2.065397291,5.74132548,-2.643851375,-1.032296181,18.60350308,10.81328792,4.22675248
-0.226174675,0.998827373,-0.252311721,0.892215741,0.069586628,-1.104516964,8.308946282,-3.657005793,-3.731977844,16.14799645,12.29003099,0.336459618
0.105353111,-0.217233055,-0.687699872,2.492765863,2.386842048,-0.378870046,7.28065989,-2.857762457,-5.194276752,8.004243358,8.416933548,-4.515401389
0.705817338,-1.348004177,-1.330808752,2.755511951,3.25761835,0.369474833,2.998311346,-0.089299096,-5.065654976,-2.807551817,1.395697773,-7.566557531
0.975441596,-2.067460742,-1.628633506,1.37368763,2.758263219,1.340672415,-2.497346357,3.07053213,-3.307594765,-13.39786992,-6.143464191,-6.622872629
0.566878307,-2.031694259,-1.053618508,-0.940816522,1.339296781,2.404037472,-6.945458794,4.855417204,0.042761765,-19.92456529,-11.81726649,-2.682369126
-0.161519879,-1.309486426,0.296566233,-2.799298013,-0.485481679,2.878631191,-8.342415089,4.876051713,3.462587811,-18.67273838,-13.43638767,2.286420768
-0.689075506,-0.269507146,1.280832337,-3.218866374,-2.224970832,2.221078154,-6.333989495,2.998999163,5.220648022,-9.458054238,-9.351442605,6.265442021
-0.82732672,0.899781728,1.320725722,-2.159628218,-2.969876626,0.634972189,-2.147247512,-0.265380244,5.134670899,3.992206889,-0.638864866,7.579860278
-0.711773466,2.016108693,1.059355268,-0.301146727,-2.285498726,-1.182240284,2.254781187,-2.934110142,3.137938194,15.78826817,8.692748159,6.199411591
-0.543946122,2.480385157,0.987822302,1.516753562,-0.768862276,-2.535864108,5.40360734,-4.258157837,-0.151202624,20.78938546,14.83151474,2.477633889
-0.420826882,1.999601085,0.664548319,2.629641443,0.96306089,-3.011145645,6.574271847,-4.540850617,-3.275955183,17.20792242,14.78061629,-2.580572212
-0.283263485,0.731954384,-0.086547828,2.584245522,2.360705002,-2.749087374,5.633338213,-3.458914501,-4.925340312,6.985586404,8.70168978,-6.28721794
-0.020517397,-0.741349597,-0.872034824,1.315911003,3.047834169,-1.840481137,3.064341777,-1.421600594,-4.523655193,-5.126870688,-0.037025005,-8.192470987
0.391484976,-1.691912669,-1.197372257,-0.448339561,2.693608422,-0.258502074,-0.521248162,0.701002619,-2.476711848,-14.54789992,-8.845897122,-7.711686915
0.672802123,-1.999366861,-0.915367294,-2.01105975,1.100624287,1.775372749,-4.09101831,2.747945964,-0.248184819,-18.17063198,-14.9764099,-3.639122551
0.726451848,-1.845983673,-0.598971481,-2.738770119,-1.1100195,2.864874852,-6.448167115,4.209557056,1.350989669,-14.6483212,-14.65451155,2.559484111
0.698251351,-1.292291001,-0.710397832,-2.440945365,-3.08749333,2.421920714,-6.570598538,4.389077289,2.082139124,-5.891723174,-8.008136035,7.890753555
0.71682241,-0.418075614,-1.386521928,-1.350067628,-3.992660481,1.443844962,-3.722348406,3.133811292,1.854471702,3.992894706,2.060816797,9.933569998
0.546243798,0.502223511,-1.713922812,0.25598503,-3.264950112,0.34264997,1.054540549,0.161754104,0.985758851,11.32227249,11.95987883,7.290289328
-0.127816847,1.052477098,-0.318342151,2.12409596,-1.15335197,-0.951133777,5.230965277,-3.401825692,0.156251568,14.09073585,17.19279045,1.587598712
-0.93668962,1.310408467,2.271976611,3.524491339,1.37368763,-1.975981083,7.264152283,-5.004439265,-0.244057917,12.56240651,15.20775063,-4.790528183
-1.262027054,1.555959131,3.945435334,3.545813666,3.228042219,-2.407930149,6.552949521,-4.342759326,-0.527438515,7.437482163,7.088758952,-9.475937479
-0.907801307,1.592413431,4.038290627,2.074573137,3.660679102,-2.046826233,2.582869888,-2.418935221,-1.060496677,-0.414636529,-3.801447359,-10.01243473
-0.242682283,1.118507529,2.765829206,-0.330722857,2.825669283,-0.997905332,-2.721574694,0.192705868,-1.615564984,-8.183529366,-13.15438271,-6.132459119
