,IIR(g),IIR(g).1,IIR(g).2,IIR(g).3,IIR(g).4,IIR(g).5,IIR(g).6,IIR(g).7,IIR(g).8,IIR(g).9,IIR(g).10,IIR(g).11,IIR(g).12,IIR(g).13,IIR(g).14,IIR(g).15,IIR(g).16,IIR(g).17,IIR(g).18,IIR(g).19,IIR(g).20,IIR(g).21,IIR(g).22,IIR(g).23,IIR(g).24,IIR(g).25,IIR(g).26,IIR(g).27,IIR(g).28,IIR(g).29
59,9.4878997803,15.5722093582,16.9122505188,12.9210557938,18.6302280426,17.1203479767,7.756857872,18.6824855804,6.8712735176,23.2942428589,11.1368227005,21.0051612854,17.1884708405,11.8049764633,20.1578369141,14.5979738235,14.4738607407,19.1014823914,14.5503816605,12.0037431717,12.2659654617,14.3422832489,10.2344408035,15.3482475281,14.5214529037,13.6134719849,14.6017065048,18.5882358551,17.9116821289,14.4356002808
60,7.4349122047,16.4223327637,15.0393657684,15.7924394608,15.1093540192,15.6356649399,9.0007820129,17.1184825897,6.1545944214,17.482421875,16.2095680237,23.4332866669,18.3969345093,15.2315998077,23.422088623,13.2000751495,11.8674993515,14.6567630768,14.6026391983,15.2745265961,15.448097229,16.9197158813,14.089392662,12.1185235977,19.6063308716,12.376080513,11.2432050705,16.8945198059,19.4523563385,11.8889627457
61,8.6209793091,16.8823890686,13.3465843201,18.5723705292,12.0149412155,13.3839111328,12.5627155304,14.5009231567,9.1034317017,11.0537700653,20.7765331268,21.6397209167,18.6656894684,19.1789360046,22.619556427,13.1067581177,9.8602371216,9.3301935196,15.6384649277,18.902715683,17.7567749023,18.3997344971,18.8131313324,10.9539203644,22.9778957367,12.093328476,9.1323595047,14.5345172882,19.6940498352,10.5498542786
62,12.9723806381,16.6649589539,12.4796628952,20.0803833008,10.7364902496,10.681432724,15.8204345703,12.9154567719,14.4430656433,7.0933694839,22.947101593,17.1567420959,17.3256473541,21.158203125,18.3008174896,14.5531806946,9.623210907,5.8961043358,17.3116493225,21.0611515045,18.4473247528,17.983537674,22.5477027893,12.2230396271,22.7791290283,13.0367698669,9.3460569382,12.6317710876,19.158405304,11.7975111008
63,19.1350765228,15.683257103,12.7997426987,19.7677707672,11.4195747375,9.007314682,17.9564743042,13.815038681,20.3687362671,7.3107995987,21.9196739197,12.4096746445,14.9441814423,19.9544048309,12.7586832047,16.8907871246,12.343419075,6.0099520683,18.5583744049,20.8213253021,17.8696899414,16.0210666656,23.1281375885,15.026301384,19.6399250031,15.235332489,11.7835140228,12.4591331482,18.3670730591,15.4714260101
64,24.7070713043,14.4775934219,14.1341848373,18.7935333252,13.6312026978,9.7883825302,19.600730896,16.3822059631,24.070646286,11.1965456009,18.2858867645,9.3376588821,12.8585329056,16.7377471924,9.0959663391,18.5219802856,17.3060512543,9.8219766617,18.6040992737,17.93501091,17.0121002197,14.6418323517,20.0187950134,18.6824855804,15.0514974594,18.0292625427,15.6477966309,14.7743434906,17.1278133392,19.8741512299
65,27.4048843384,13.9652795792,15.9062862396,17.1175498962,16.8973197937,13.4007081985,20.5040454865,19.0781536102,24.1910247803,16.6994857788,14.2470989227,9.2816677094,12.0382709503,13.7375850677,8.6965665817,18.9288444519,21.7181091309,16.0761241913,17.6363945007,13.8915586472,16.5959033966,14.6828927994,15.1196193695,22.0148582458,11.5296897888,20.0449237823,19.8340263367,18.5322437286,15.374376297,22.7604656219
66,25.9780578613,15.0197687149,17.3480434418,14.9871082306,19.9861335754,18.7935333252,20.6738834381,20.5982971191,21.6219921112,21.7181091309,11.1321563721,11.9860134125,13.0479679108,12.5057916641,11.070567131,18.1384449005,23.0469512939,22.2677497864,16.0425300598,10.9333896637,16.4661922455,15.3407821655,10.7262248993,23.7235050201,10.9315233231,20.4181938171,23.1785297394,22.0391216278,13.6396017075,23.0758800507
67,20.7476043701,17.2276649475,18.1533756256,12.9723806381,21.6705169678,23.1514663696,19.3133125305,19.0165634155,17.5785388947,24.3785934448,9.6101465225,16.1666431427,15.2138700485,13.2234048843,14.873260498,16.0014705658,20.5245761871,25.9407310486,14.639966011,10.3856153488,15.8017711639,16.1078529358,8.6097812653,23.8336181641,12.6653652191,19.4252948761,24.6240196228,23.825220108,12.9266548157,21.0620861053
68,14.2788267136,19.1173458099,19.1826686859,12.2986268997,21.5501365662,24.3394012451,16.1899719238,15.2017383575,14.1024570465,24.6697444916,10.4929304123,19.9674701691,17.4376296997,15.362244606,18.5537071228,14.7351503372,16.0443973541,26.3168010712,14.4850587845,12.4563341141,14.725818634,16.319683075,9.7277259827,22.4282550812,15.4033041,17.7269134521,23.9847927094,22.6895446777,14.2433662415,17.8080997467
69,10.0086126328,20.0393238068,20.4881820679,14.5699777603,19.6977825165,22.3321380615,13.1860780716,12.8613319397,11.8357715607,23.0581493378,13.8225040436,22.5533008575,18.9661712646,17.6587924957,21.6733150482,15.3613119125,12.5580501556,23.6955089569,15.8334989548,16.3131523132,14.4206695557,16.5361804962,14.009139061,19.9329414368,18.1571083069,16.2982196808,21.6154594421,19.125743866,17.3499107361,15.6925888062
70,9.4972314835,19.6828517914,21.485748291,19.2143955231,17.2360630035,18.8467254639,12.1278553009,13.8113059998,10.9949798584,20.0355911255,18.4062652588,24.037984848,19.2638549805,19.2974491119,23.612455368,17.220199585,11.907626152,18.9223117828,18.1991004944,20.8707847595,16.8889217377,17.8892860413,19.8162956238,17.2817878723,20.3687362671,15.7383146286,18.2980175018,15.6655273438,20.9034461975,15.7299165726
71,12.5253887177,19.0809516907,21.7162418365,24.473777771,15.9510793686,16.3579444885,14.2069721222,17.9872703552,12.643901825,16.9411792755,23.1281375885,24.1079730988,18.5509090424,20.6188259125,24.2096881866,20.3146114349,14.3105554581,14.4551973343,20.5824337006,24.3627300262,21.8300895691,19.9674701691,24.9254360199,15.3753089905,22.2565517426,16.5968360901,15.5516796112,13.5892095566,24.0417175293,17.9200801849
72,18.172039032,19.8228282928,21.3457717896,28.8615722656,16.7013530731,16.76014328,19.4654216766,23.5107402802,16.8963871002,14.2732276917,27.4664745331,23.4752788544,17.6429271698,22.5943603516,23.4024925232,23.5247383118,19.1164131165,12.9723806381,22.0213909149,25.7400989532,26.4371814728,22.3274726868,28.0226478577,15.0888242722,24.5680294037,18.9820346832,14.8629951477,13.8299694061,25.5217342377,21.6789150238
73,25.5208015442,22.5187740326,21.3541698456,31.1655845642,19.5419406891,20.9165096283,26.5547618866,28.0170478821,22.766998291,13.1963424683,31.1515884399,22.7390041351,17.5514755249,25.0252857208,21.0900802612,25.5357322693,24.8909072876,14.4132041931,23.0413532257,25.8539466858,28.6096153259,24.0669136047,29.0790023804,17.2145996094,27.1594600677,22.2892131805,17.4059009552,16.6304321289,24.7537307739,25.8016872406
74,33.3622817993,26.5127677917,22.2938785553,30.9910812378,24.1042404175,27.5569915771,33.4425354004,31.5771160126,28.327796936,15.0244350433,33.5685157776,21.9803314209,19.2134628296,27.0922698975,19.0557556152,26.8673744202,30.7335243225,18.468788147,24.2927417755,25.2567138672,27.7725563049,24.7667961121,28.3651237488,21.446554184,28.698266983,26.1824245453,23.3875598907,20.871717453,23.4267539978,29.3682880402
