,IIR(g),IIR(g).1,IIR(g).2,IIR(g).3,IIR(g).4,IIR(g).5,IIR(g).6,IIR(g).7,IIR(g).8,IIR(g).9,IIR(g).10,IIR(g).11,IIR(g).12,IIR(g).13,IIR(g).14,IIR(g).15,IIR(g).16,IIR(g).17,IIR(g).18,IIR(g).19,IIR(g).20,IIR(g).21,IIR(g).22,IIR(g).23,IIR(g).24,IIR(g).25,IIR(g).26,IIR(g).27,IIR(g).28,IIR(g).29
35,8.708322525,10.8941707611,9.357916832,15.3386678696,8.2771253586,16.8935871124,10.3724412918,15.7446641922,11.8386964798,6.1314101219,21.7132816315,19.5031661987,16.1105270386,14.0656108856,13.1574850082,21.7160816193,10.9539031982,1.4563817978,7.4585990906,10.5889730453,6.9303364754,16.3783931732,10.3631086349,12.4294910431,18.9581050873,16.2346591949,12.2512264252,17.7447814941,13.5242824554,17.1950531006
36,13.9946784973,13.4645500183,9.262717247,17.3173179626,11.2171010971,15.6849308014,10.8325710297,14.6489400864,10.0429773331,11.4364328384,22.6746063232,16.6425228119,16.3149261475,16.7367897034,15.1296024323,16.6425228119,11.048169136,5.0636854172,12.8252210617,14.6769399643,6.56727314,12.5956230164,7.8729953766,12.9026870728,22.1911449432,18.087310791,7.8533959389,14.6302728653,13.4552164078,18.4438419342
37,17.6719818115,15.8799962997,10.9081707001,17.904378891,17.0335865021,14.453874588,13.1210861206,12.3426923752,9.5221824646,18.847038269,18.6081066132,11.6594982147,17.0503864288,15.9089298248,15.3666667938,9.772313118,11.7052307129,11.4270992279,18.7443733215,17.1381187439,7.8981952667,10.5759067535,7.1664681435,13.3525505066,20.6576900482,16.2850589752,7.6592640877,12.3361587524,14.0357446671,16.992521286
38,18.6277065277,17.7503814697,13.7884140015,16.6518573761,19.9586296082,12.1476268768,15.9807958603,10.7131052017,11.2227010727,21.5163497925,13.1173524857,8.2211256027,16.0685272217,13.346950531,15.0157365799,4.6399555206,12.7141561508,20.2274265289,16.9327869415,15.9817285538,12.3641586304,10.6347064972,8.858587265,12.1933603287,14.6928062439,13.4393501282,8.7157888412,11.9488286972,15.2472019196,14.4062747955
39,17.8670463562,17.4685173035,16.5137252808,13.5653486252,18.8097057343,9.1003189087,16.72838974,13.2676181793,14.2205429077,18.3747749329,8.131526947,8.9313869476,10.6897726059,12.6982889175,12.8550882339,3.3678326607,13.5588150024,26.1699123383,12.9801530838,11.0145692825,19.057970047,11.4093666077,12.4761581421,11.5540323257,8.5692567825,12.4910907745,9.3355169296,12.5956230164,16.7722549438,10.7056388855
40,16.1637268066,14.6769399643,18.4634418488,12.3856248856,18.5427742004,10.7009725571,14.1234779358,15.4021339417,17.5954494476,14.5798740387,4.5494227409,9.7471132278,11.4606990814,10.6655063629,9.7592468262,6.0940771103,14.8281383514,29.2806854248,12.2138929367,8.8081874847,23.2308692932,13.3553504944,18.3943748474,13.7529468536,6.60927248,11.2311010361,10.1437768936,16.4045257568,18.1815776825,10.1587104797
41,15.3582668304,11.6734972,18.8227729797,12.6320228577,16.3354587555,15.5878658295,11.5297651291,14.0320119858,22.3031425476,12.124294281,6.9023370743,11.5642986298,20.2974262238,10.1064434052,13.7258806229,15.9135961533,18.2385101318,32.2290611267,16.1711940765,14.0824108124,26.3929767609,15.8893299103,25.4045848846,16.1161270142,5.3614163399,10.0411109924,13.8985462189,20.2684936523,23.5836658478,14.844004631
42,15.7726640701,12.3090925217,17.307050705,13.8602800369,11.7294969559,22.4403419495,14.8244047165,11.9824285507,28.3100280762,12.9353542328,16.7806549072,20.6231575012,31.2686691284,16.6453227997,22.7996730804,29.440284729,22.853805542,32.9057235718,23.3652687073,21.4864826202,29.7090816498,18.1591777802,30.5621414185,21.5975494385,7.1972680092,13.2097520828,23.382068634,26.3173770905,32.1058616638,22.1715450287
43,20.4467582703,17.0055866241,17.1558532715,20.6194248199,9.0965852737,32.2757263184,25.4839172363,10.9399032593,33.5329170227,15.9639959335,29.4626846313,31.9051971436,42.5021781921,27.0332374573,29.773481369,39.9196662903,32.1469306946,33.6598510742,29.1892204285,28.924156189,30.1561450958,22.1080780029,34.2459793091,30.3586769104,18.7471733093,21.4603500366,37.1635551453,34.9823722839,38.6690101624,31.1426715851
44,29.7118816376,24.5188579559,22.5336742401,29.6269493103,11.1377687454,37.0767555237,34.5717086792,12.4593582153,38.9536743164,20.693157196,40.860458374,40.8865890503,46.9196090698,36.2675628662,37.3912849426,46.1057472229,43.6679000854,31.6382675171,37.5303497314,37.2186203003,31.5337333679,27.626832962,36.6987571716,36.650226593,33.676651001,33.0793228149,45.9750823975,40.249130249,39.9513969421,41.0769882202
45,37.0310211182,34.5903739929,30.6172084808,36.163028717,21.6003494263,36.4588928223,38.1090126038,17.4750499725,41.2524528503,30.1570796967,48.1543960571,48.7629241943,42.1680450439,42.5908432007,43.159236908,46.051612854,44.2493629456,25.7555141449,46.7385406494,42.5675086975,33.4143867493,33.6215820313,36.7939567566,40.2229957581,45.3842849731,42.1820449829,43.5157699585,41.7321815491,37.7860832214,46.6097450256
46,40.8996582031,41.0788536072,37.5788841248,42.1335144043,36.50182724,34.7994422913,41.3681869507,23.3120689392,36.1508979797,42.1512451172,48.929058075,53.2531547546,31.3638687134,44.6674919128,41.2720527649,37.9615478516,34.3271789551,19.9716968536,44.1000289917,40.9351234436,30.4613437653,39.0908737183,33.1521224976,38.0287475586,50.3019790649,46.3848114014,34.6790428162,35.9744987488,30.5705413818,40.8651237488
47,41.5109863281,41.459651947,40.8193893433,42.844707489,47.5804023743,32.1926612854,41.216053009,30.0198802948,24.6681900024,48.5417289734,40.2733955383,44.9596252441,18.7425060272,38.1631469727,31.7446651459,25.9860458374,23.050737381,17.0149211884,30.2196121216,31.7017326355,25.4792499542,37.2186203003,21.8178138733,28.9876213074,46.2756118774,45.2153549194,24.754989624,24.3116607666,19.0859699249,27.5493659973
48,35.6385002136,39.028339386,36.9404907227,37.3343544006,49.1670570374,27.1965694427,32.3858604431,37.5126190186,11.4569664001,44.9110908508,24.4600582123,23.9028644562,10.984703064,24.7680568695,19.7570304871,15.6765317917,13.6997480392,18.0817108154,15.9051961899,21.4911499023,21.1626186371,25.9813804626,9.2095174789,20.3328933716,35.9268989563,36.0566291809,14.7161388397,14.256942749,9.7741804123,17.0774536133
49,26.1512451172,33.1707878113,27.4569683075,28.0570964813,41.0555229187,20.7482223511,22.1566104889,39.4726028442,6.0492773056,32.4334602356,10.970703125,4.3366246223,9.5931148529,13.1061525345,12.447224617,9.2879171371,11.0127029419,20.76222229,7.8533959389,17.8297138214,18.399974823,14.5976066589,7.554731369,16.2785263062,21.3548851013,22.3292770386,8.3088588715,7.8076629639,7.2448673248,11.9329624176
50,17.2865180969,23.1347370148,19.8120975494,15.9882621765,29.7361488342,14.8216047287,12.861620903,37.7982139587,9.7181806564,18.9450378418,4.2264924049,-4.9480986595,10.162443161,7.5855312347,13.1108188629,9.3112506866,14.0721445084,23.0759372711,8.6299228668,18.4877090454,19.3267688751,10.2483091354,13.765080452,17.9407787323,8.5785894394,10.5889730453,9.9524450302,7.2784671783,12.0897607803,10.6216392517
51,11.3235006332,13.1472187042,15.6223983765,5.3530163765,18.1573104858,12.6590890884,6.2182092667,35.5946350098,15.2994680405,9.618314742999999,3.7374296188,-3.4529111385,13.7277469635,8.0101947784,17.4535827637,14.3222761154,17.1530532837,25.7797813416,14.8318719864,19.7103652954,20.2087612152,12.172826767,19.6431655884,22.0567455292,4.0715603828,2.4102406502,16.4222583771,13.9778785706,22.337677002,12.8840208054
52,10.0560445786,7.7292633057,14.6321401596,0.7013213038,6.6008725166,14.0469446182,5.38661623,29.0426883698,23.3232688904,3.7448961735,9.2001848221,9.055519104,23.0078048706,11.1975011826,23.0106048584,19.3034343719,21.4174175262,29.7081489563,22.8715381622,18.6305065155,22.6251411438,17.0597190857,27.0827045441,22.1080780029,6.7250051498,1.5543810129,24.0587291718,25.9991130829,33.3742523193,17.1297187805
53,11.2460346222,7.347533226,17.4909172058,3.5050315857,2.7751708031,18.3523750305,9.0564527512,20.5998249054,33.0009231567,3.3136997223,18.7079734802,25.5296497345,33.3042526245,17.223985672,28.5900249481,26.3033771515,29.488817215,34.7023735046,29.8322811127,19.5274333954,28.3044281006,23.8347301483,34.1125144958,22.1192779541,14.2308101654,9.0769853592,30.8085403442,39.451133728,42.8493728638,26.670173645
54,15.4739999771,10.2417764664,20.4476928711,12.5246906281,8.1091270447,23.7927303314,18.0574455261,14.0786781311,38.9798049927,11.9730949402,30.118812561,39.4642028809,41.8731155396,28.6441574097,33.9986457825,37.8458137512,35.4611701965,36.2488937378,34.5959739685,25.2608528137,30.6237411499,31.1902694702,38.2294120789,25.8133811951,25.5296497345,21.2634181976,34.4018440247,46.5574760437,44.4238929749,38.4879417419
55,23.288734436,17.4843826294,22.0810127258,23.3484687805,15.9014625549,29.7277488708,31.8155975342,11.1321687698,41.5996513367,23.5715332031,40.1511306763,47.2378730774,45.8621482849,40.955657959,36.9656906128,46.5481452942,34.9889068604,30.1113452911,39.2122039795,31.3993358612,29.1220207214,35.2493019104,38.2238121033,29.1033535004,35.5573005676,34.6463737488,35.7607650757,42.3883094788,35.8382301331,44.9988250732
56,29.5746841431,27.9320297241,23.187002182,35.0747718811,23.5482006073,33.636516571,43.3253707886,12.8345546722,37.6544837952,34.560508728,45.9321479797,44.8261566162,37.7758178711,47.6046676636,35.4527702332,44.9194908142,30.758140564,19.2539691925,36.3767623901,34.4522438049,27.2908363342,35.6114349365,31.8893318176,31.7586650848,41.0032577515,44.8970909119,34.5409088135,28.7113571167,23.3083343506,40.6467247009
57,32.5650596619,38.0679473877,23.7189979553,42.6123085022,30.7544078827,31.7605323792,46.7413406372,17.7895812988,26.6300411224,42.1027145386,43.7220344543,34.1862449646,21.4836826324,42.7691078186,28.4584255219,33.0447883606,27.191904068,9.5725812912,26.4713764191,30.9774723053,23.0078048706,32.2309265137,21.8346138,31.9985294342,41.0545883179,46.2168121338,28.5844249725,12.6245565414,10.2800426483,29.0790882111
58,32.2822608948,41.159122467,25.1731204987,42.1764450073,34.8031730652,24.2173938751,37.4360847473,23.8963298798,14.1617441177,41.2664527893,29.1164207458,20.0370292664,8.2565927505,26.8372402191,17.4498500824,15.7633304596,21.8467464447,5.5788812637,16.9029216766,23.2859344482,17.0998535156,25.4745845795,14.5686740875,25.6659164429,32.7675895691,37.482749939,19.4341011047,3.4630320072,2.7079715729,15.709197998
59,29.5289497375,33.7018508911,23.4390010834,34.3402442932,36.0071640015,17.43491745,22.4982089996,29.8733482361,6.9490032196,31.8921318054,10.7000389099,8.2173929214,0.8954530358,11.0631027222,7.3904662132,1.8427785635,14.4034748077,10.7793712616,7.635931015,16.6322574615,14.0264120102,17.9258460999,12.4136247635,18.0425109863,17.6103820801,23.594865799,10.0149784088,3.5563645363,5.3175501823,4.950753212
60,24.0484619141,20.8527545929,20.1611614227,22.4552745819,32.6238594055,14.5024080276,10.1671104431,34.018245697,7.2934002876,18.2133102417,0.3307910264,4.3692913055,-0.5670682192,0.9458526373,3.6160972118,-3.2597126961,9.7751131058,22.0931453705,4.9684863091,13.1378860474,14.732006073,11.3599004745,13.2032184601,13.9573459625,5.6936802864,9.238451004,5.1616845131,9.4689826965,13.1360187531,0.0778597891
